result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size      423, 5572397 req, miss ratio 0.8274, byte miss ratio 0.8274
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size     1271, 5572397 req, miss ratio 0.7584, byte miss ratio 0.7584
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size     4238, 5572397 req, miss ratio 0.6046, byte miss ratio 0.6046
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size    12714, 5572397 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size    42381, 5572397 req, miss ratio 0.1993, byte miss ratio 0.1993
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size    84762, 5572397 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size   169524, 5572397 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns2294.oracleGeneral.zst ARC cache size   339049, 5572397 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size      423, 5572397 req, miss ratio 0.8563, byte miss ratio 0.8563
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size     1271, 5572397 req, miss ratio 0.8295, byte miss ratio 0.8295
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size     4238, 5572397 req, miss ratio 0.7128, byte miss ratio 0.7128
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size    12714, 5572397 req, miss ratio 0.5392, byte miss ratio 0.5392
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size    42381, 5572397 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size    84762, 5572397 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size   169524, 5572397 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns2294.oracleGeneral.zst clock2 cache size   339049, 5572397 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns2294.oracleGeneral.zst LIRS cache size      423, 5572397 req, miss ratio 0.8284, byte miss ratio 0.8284
result/tencentBlock.ns2294.oracleGeneral.zst LIRS cache size     1271, 5572397 req, miss ratio 0.7566, byte miss ratio 0.7566
result/tencentBlock.ns2294.oracleGeneral.zst LIRS cache size     4238, 5572397 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns2294.oracleGeneral.zst LIRS cache size    12714, 5572397 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns2294.oracleGeneral.zst LIRS cache size    42381, 5572397 req, miss ratio 0.1961, byte miss ratio 0.1961
