result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size      347, 3164885 req, miss ratio 0.5057, byte miss ratio 0.5057
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size     1041, 3164885 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size     3472, 3164885 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size    10417, 3164885 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size    34726, 3164885 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size    69452, 3164885 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size   138904, 3164885 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns7569.oracleGeneral.zst Clock cache size   277809, 3164885 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size      347, 3164885 req, miss ratio 0.5283, byte miss ratio 0.5283
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size     1041, 3164885 req, miss ratio 0.4135, byte miss ratio 0.4135
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size     3472, 3164885 req, miss ratio 0.3167, byte miss ratio 0.3167
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size    10417, 3164885 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size    34726, 3164885 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size    69452, 3164885 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size   138904, 3164885 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns7569.oracleGeneral.zst LIRS cache size   277809, 3164885 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size      347, 3164885 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size     1041, 3164885 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size     3472, 3164885 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size    10417, 3164885 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size    34726, 3164885 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size    69452, 3164885 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size   138904, 3164885 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns7569.oracleGeneral.zst clock2 cache size   277809, 3164885 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size      347, 3164885 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size     1041, 3164885 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size     3472, 3164885 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size    10417, 3164885 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size    34726, 3164885 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size    69452, 3164885 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size   138904, 3164885 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-1 cache size   277809, 3164885 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size      347, 3164885 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size     1041, 3164885 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size     3472, 3164885 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size    10417, 3164885 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size    34726, 3164885 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size    69452, 3164885 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size   138904, 3164885 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns7569.oracleGeneral.zst LHD cache size   277809, 3164885 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size      347, 3164885 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size     1041, 3164885 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size     3472, 3164885 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size    10417, 3164885 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size    34726, 3164885 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size    69452, 3164885 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size   138904, 3164885 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns7569.oracleGeneral.zst LeCaR cache size   277809, 3164885 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size      347, 3164885 req, miss ratio 0.5972, byte miss ratio 0.5972
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size     1041, 3164885 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size     3472, 3164885 req, miss ratio 0.3724, byte miss ratio 0.3724
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size    10417, 3164885 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size    34726, 3164885 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size    69452, 3164885 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size   138904, 3164885 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns7569.oracleGeneral.zst FIFO cache size   277809, 3164885 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size      347, 3164885 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size     1041, 3164885 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size     3472, 3164885 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size    10417, 3164885 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size    34726, 3164885 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size    69452, 3164885 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size   138904, 3164885 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns7569.oracleGeneral.zst Cacheus cache size   277809, 3164885 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size      347, 3164885 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size     1041, 3164885 req, miss ratio 0.4039, byte miss ratio 0.4039
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size     3472, 3164885 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size    10417, 3164885 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size    34726, 3164885 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size    69452, 3164885 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size   138904, 3164885 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns7569.oracleGeneral.zst ARC cache size   277809, 3164885 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size      347, 3164885 req, miss ratio 0.5103, byte miss ratio 0.5103
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size     1041, 3164885 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size     3472, 3164885 req, miss ratio 0.3337, byte miss ratio 0.3337
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size    10417, 3164885 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size    34726, 3164885 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size    69452, 3164885 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size   138904, 3164885 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns7569.oracleGeneral.zst LRU cache size   277809, 3164885 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size      347, 3164885 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size     1041, 3164885 req, miss ratio 0.3893, byte miss ratio 0.3893
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size     3472, 3164885 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size    10417, 3164885 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size    34726, 3164885 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size    69452, 3164885 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size   138904, 3164885 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns7569.oracleGeneral.zst S3FIFO-d-1 cache size   277809, 3164885 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size      347, 3164885 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size     1041, 3164885 req, miss ratio 0.3822, byte miss ratio 0.3822
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size     3472, 3164885 req, miss ratio 0.3140, byte miss ratio 0.3140
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size    10417, 3164885 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size    34726, 3164885 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size    69452, 3164885 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size   138904, 3164885 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns7569.oracleGeneral.zst LRB cache size   277809, 3164885 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      347, 3164885 req, miss ratio 0.5462, byte miss ratio 0.5462
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1041, 3164885 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3472, 3164885 req, miss ratio 0.3431, byte miss ratio 0.3431
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    10417, 3164885 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    34726, 3164885 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    69452, 3164885 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   138904, 3164885 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns7569.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   277809, 3164885 req, miss ratio 0.1185, byte miss ratio 0.1185
