result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size      366, 3967195 req, miss ratio 0.6132, byte miss ratio 0.6132
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size     1099, 3967195 req, miss ratio 0.5625, byte miss ratio 0.5625
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size     3665, 3967195 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size    10995, 3967195 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size    36651, 3967195 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size    73302, 3967195 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size   146604, 3967195 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns4613.oracleGeneral.zst LRU cache size   293208, 3967195 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size      366, 3967195 req, miss ratio 0.6051, byte miss ratio 0.6051
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size     1099, 3967195 req, miss ratio 0.5603, byte miss ratio 0.5603
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size     3665, 3967195 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size    10995, 3967195 req, miss ratio 0.5221, byte miss ratio 0.5221
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size    36651, 3967195 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size    73302, 3967195 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size   146604, 3967195 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns4613.oracleGeneral.zst Clock cache size   293208, 3967195 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size      366, 3967195 req, miss ratio 0.5776, byte miss ratio 0.5776
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size     1099, 3967195 req, miss ratio 0.5567, byte miss ratio 0.5567
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size     3665, 3967195 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size    10995, 3967195 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size    36651, 3967195 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size    73302, 3967195 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size   146604, 3967195 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns4613.oracleGeneral.zst LHD cache size   293208, 3967195 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size      366, 3967195 req, miss ratio 0.5642, byte miss ratio 0.5642
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size     1099, 3967195 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size     3665, 3967195 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size    10995, 3967195 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size    36651, 3967195 req, miss ratio 0.4221, byte miss ratio 0.4221
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size    73302, 3967195 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size   146604, 3967195 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns4613.oracleGeneral.zst ARC cache size   293208, 3967195 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size      366, 3967195 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size     1099, 3967195 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size     3665, 3967195 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size    10995, 3967195 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size    36651, 3967195 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size    73302, 3967195 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size   146604, 3967195 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns4613.oracleGeneral.zst Cacheus cache size   293208, 3967195 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size      366, 3967195 req, miss ratio 0.5759, byte miss ratio 0.5759
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size     1099, 3967195 req, miss ratio 0.5584, byte miss ratio 0.5584
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size     3665, 3967195 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size    10995, 3967195 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size    36651, 3967195 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size    73302, 3967195 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size   146604, 3967195 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns4613.oracleGeneral.zst LIRS cache size   293208, 3967195 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size      366, 3967195 req, miss ratio 0.5994, byte miss ratio 0.5994
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size     1099, 3967195 req, miss ratio 0.5582, byte miss ratio 0.5582
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size     3665, 3967195 req, miss ratio 0.5418, byte miss ratio 0.5418
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size    10995, 3967195 req, miss ratio 0.5202, byte miss ratio 0.5202
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size    36651, 3967195 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size    73302, 3967195 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size   146604, 3967195 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns4613.oracleGeneral.zst clock2 cache size   293208, 3967195 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size      366, 3967195 req, miss ratio 0.5617, byte miss ratio 0.5617
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size     1099, 3967195 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size     3665, 3967195 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size    10995, 3967195 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size    36651, 3967195 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size    73302, 3967195 req, miss ratio 0.3549, byte miss ratio 0.3549
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size   146604, 3967195 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns4613.oracleGeneral.zst S3FIFO-1 cache size   293208, 3967195 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns4613.oracleGeneral.zst FIFO cache size      366, 3967195 req, miss ratio 0.6738, byte miss ratio 0.6738
result/tencentBlock.ns4613.oracleGeneral.zst FIFO cache size     1099, 3967195 req, miss ratio 0.5997, byte miss ratio 0.5997
