result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size      587, 5208344 req, miss ratio 0.5937, byte miss ratio 0.5937
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size     1761, 5208344 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size     5870, 5208344 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size    17612, 5208344 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size    58708, 5208344 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size   117416, 5208344 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size   234833, 5208344 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns17680.oracleGeneral.zst FIFO cache size   469666, 5208344 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size      587, 5208344 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size     1761, 5208344 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size     5870, 5208344 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size    17612, 5208344 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size    58708, 5208344 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size   117416, 5208344 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size   234833, 5208344 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns17680.oracleGeneral.zst LeCaR cache size   469666, 5208344 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns17680.oracleGeneral.zst Clock cache size      587, 5208344 req, miss ratio 0.5248, byte miss ratio 0.5248
