result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size      183, 1562551 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size      551, 1562551 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size     1837, 1562551 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size     5513, 1562551 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size    18377, 1562551 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size    36754, 1562551 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size    73508, 1562551 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns1939.oracleGeneral.zst ARC cache size   147016, 1562551 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size      183, 1562551 req, miss ratio 0.5738, byte miss ratio 0.5738
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size      551, 1562551 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size     1837, 1562551 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size     5513, 1562551 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size    18377, 1562551 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size    36754, 1562551 req, miss ratio 0.3416, byte miss ratio 0.3416
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size    73508, 1562551 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns1939.oracleGeneral.zst LeCaR cache size   147016, 1562551 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns1939.oracleGeneral.zst S3FIFO-1 cache size      183, 1562551 req, miss ratio 0.5568, byte miss ratio 0.5568
result/tencentBlock.ns1939.oracleGeneral.zst S3FIFO-1 cache size      551, 1562551 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns1939.oracleGeneral.zst S3FIFO-1 cache size     1837, 1562551 req, miss ratio 0.4790, byte miss ratio 0.4790
