result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size      270, 1580841 req, miss ratio 0.5599, byte miss ratio 0.5599
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size      811, 1580841 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size     2704, 1580841 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size     8113, 1580841 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size    27046, 1580841 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size    54093, 1580841 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size   108186, 1580841 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns21814.oracleGeneral.zst LIRS cache size   216372, 1580841 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size      270, 1580841 req, miss ratio 0.4558, byte miss ratio 0.4558
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size      811, 1580841 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size     2704, 1580841 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size     8113, 1580841 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size    27046, 1580841 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size    54093, 1580841 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size   108186, 1580841 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns21814.oracleGeneral.zst LRU cache size   216372, 1580841 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size      270, 1580841 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size      811, 1580841 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size     2704, 1580841 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size     8113, 1580841 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size    27046, 1580841 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size    54093, 1580841 req, miss ratio 0.3431, byte miss ratio 0.3431
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size   108186, 1580841 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns21814.oracleGeneral.zst Clock cache size   216372, 1580841 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns21814.oracleGeneral.zst LeCaR cache size      270, 1580841 req, miss ratio 0.4550, byte miss ratio 0.4550
