result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size      357, 2031402 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size     1073, 2031402 req, miss ratio 0.5886, byte miss ratio 0.5886
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size     3579, 2031402 req, miss ratio 0.5805, byte miss ratio 0.5805
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size    10738, 2031402 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size    35794, 2031402 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size    71588, 2031402 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size   143176, 2031402 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns21998.oracleGeneral.zst Clock cache size   286352, 2031402 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size      357, 2031402 req, miss ratio 0.5899, byte miss ratio 0.5899
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size     1073, 2031402 req, miss ratio 0.5832, byte miss ratio 0.5832
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size     3579, 2031402 req, miss ratio 0.5804, byte miss ratio 0.5804
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size    10738, 2031402 req, miss ratio 0.5769, byte miss ratio 0.5769
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size    35794, 2031402 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size    71588, 2031402 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size   143176, 2031402 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns21998.oracleGeneral.zst S3FIFO-1 cache size   286352, 2031402 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size      357, 2031402 req, miss ratio 0.6406, byte miss ratio 0.6406
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size     1073, 2031402 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size     3579, 2031402 req, miss ratio 0.5842, byte miss ratio 0.5842
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size    10738, 2031402 req, miss ratio 0.5786, byte miss ratio 0.5786
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size    35794, 2031402 req, miss ratio 0.5187, byte miss ratio 0.5187
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size    71588, 2031402 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size   143176, 2031402 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns21998.oracleGeneral.zst LIRS cache size   286352, 2031402 req, miss ratio 0.1782, byte miss ratio 0.1782
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size      357, 2031402 req, miss ratio 0.6016, byte miss ratio 0.6016
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size     1073, 2031402 req, miss ratio 0.5880, byte miss ratio 0.5880
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size     3579, 2031402 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size    10738, 2031402 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size    35794, 2031402 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns21998.oracleGeneral.zst LHD cache size    71588, 2031402 req, miss ratio 0.4657, byte miss ratio 0.4657
