result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size      421, 4065741 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size     1265, 4065741 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size     4218, 4065741 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size    12654, 4065741 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size    42182, 4065741 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size    84364, 4065741 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size   168728, 4065741 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns12502.oracleGeneral.zst Cacheus cache size   337457, 4065741 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size      421, 4065741 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size     1265, 4065741 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size     4218, 4065741 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size    12654, 4065741 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size    42182, 4065741 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size    84364, 4065741 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns12502.oracleGeneral.zst LRU cache size   168728, 4065741 req, miss ratio 0.1316, byte miss ratio 0.1316
