result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size      563, 5818058 req, miss ratio 0.5037, byte miss ratio 0.5037
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size     1689, 5818058 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size     5632, 5818058 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size    16896, 5818058 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size    56320, 5818058 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size   112641, 5818058 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size   225283, 5818058 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns7528.oracleGeneral.zst S3FIFO-1 cache size   450566, 5818058 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size      563, 5818058 req, miss ratio 0.5244, byte miss ratio 0.5244
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size     1689, 5818058 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size     5632, 5818058 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size    16896, 5818058 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size    56320, 5818058 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size   112641, 5818058 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size   225283, 5818058 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns7528.oracleGeneral.zst LIRS cache size   450566, 5818058 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size      563, 5818058 req, miss ratio 0.5152, byte miss ratio 0.5152
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size     1689, 5818058 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size     5632, 5818058 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size    16896, 5818058 req, miss ratio 0.3068, byte miss ratio 0.3068
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size    56320, 5818058 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size   112641, 5818058 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size   225283, 5818058 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns7528.oracleGeneral.zst clock2 cache size   450566, 5818058 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size      563, 5818058 req, miss ratio 0.5908, byte miss ratio 0.5908
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size     1689, 5818058 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size     5632, 5818058 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size    16896, 5818058 req, miss ratio 0.3254, byte miss ratio 0.3254
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size    56320, 5818058 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size   112641, 5818058 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size   225283, 5818058 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns7528.oracleGeneral.zst FIFO cache size   450566, 5818058 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size      563, 5818058 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size     1689, 5818058 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size     5632, 5818058 req, miss ratio 0.3497, byte miss ratio 0.3497
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size    16896, 5818058 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size    56320, 5818058 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size   112641, 5818058 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size   225283, 5818058 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns7528.oracleGeneral.zst LRU cache size   450566, 5818058 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns7528.oracleGeneral.zst ARC cache size      563, 5818058 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns7528.oracleGeneral.zst ARC cache size     1689, 5818058 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns7528.oracleGeneral.zst ARC cache size     5632, 5818058 req, miss ratio 0.3273, byte miss ratio 0.3273
