result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size      228, 1766193 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size      686, 1766193 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size     2287, 1766193 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size     6861, 1766193 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size    22870, 1766193 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size    45741, 1766193 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size    91482, 1766193 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns19027.oracleGeneral.zst ARC cache size   182965, 1766193 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size      228, 1766193 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size      686, 1766193 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size     2287, 1766193 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size     6861, 1766193 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size    22870, 1766193 req, miss ratio 0.3437, byte miss ratio 0.3437
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size    45741, 1766193 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size    91482, 1766193 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns19027.oracleGeneral.zst LHD cache size   182965, 1766193 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size      228, 1766193 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size      686, 1766193 req, miss ratio 0.4243, byte miss ratio 0.4243
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size     2287, 1766193 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size     6861, 1766193 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size    22870, 1766193 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size    45741, 1766193 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size    91482, 1766193 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns19027.oracleGeneral.zst clock2 cache size   182965, 1766193 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size      228, 1766193 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size      686, 1766193 req, miss ratio 0.4244, byte miss ratio 0.4244
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size     2287, 1766193 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size     6861, 1766193 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size    22870, 1766193 req, miss ratio 0.3557, byte miss ratio 0.3557
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size    45741, 1766193 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size    91482, 1766193 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns19027.oracleGeneral.zst Clock cache size   182965, 1766193 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size      228, 1766193 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size      686, 1766193 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size     2287, 1766193 req, miss ratio 0.4270, byte miss ratio 0.4270
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size     6861, 1766193 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size    22870, 1766193 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size    45741, 1766193 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size    91482, 1766193 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns19027.oracleGeneral.zst FIFO cache size   182965, 1766193 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns19027.oracleGeneral.zst LeCaR cache size      228, 1766193 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns19027.oracleGeneral.zst LeCaR cache size      686, 1766193 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns19027.oracleGeneral.zst LeCaR cache size     2287, 1766193 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns19027.oracleGeneral.zst LeCaR cache size     6861, 1766193 req, miss ratio 0.4126, byte miss ratio 0.4126
