result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size      552, 6372429 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size     1656, 6372429 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size     5522, 6372429 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size    16567, 6372429 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size    55225, 6372429 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size   110450, 6372429 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size   220900, 6372429 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns11665.oracleGeneral.zst S3FIFO-1 cache size   441801, 6372429 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size      552, 6372429 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size     1656, 6372429 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size     5522, 6372429 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size    16567, 6372429 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size    55225, 6372429 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size   110450, 6372429 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size   220900, 6372429 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns11665.oracleGeneral.zst LIRS cache size   441801, 6372429 req, miss ratio 0.0887, byte miss ratio 0.0887
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size      552, 6372429 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size     1656, 6372429 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size     5522, 6372429 req, miss ratio 0.2331, byte miss ratio 0.2331
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size    16567, 6372429 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size    55225, 6372429 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size   110450, 6372429 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size   220900, 6372429 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns11665.oracleGeneral.zst Cacheus cache size   441801, 6372429 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size      552, 6372429 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size     1656, 6372429 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size     5522, 6372429 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size    16567, 6372429 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size    55225, 6372429 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size   110450, 6372429 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size   220900, 6372429 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns11665.oracleGeneral.zst LHD cache size   441801, 6372429 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size      552, 6372429 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size     1656, 6372429 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size     5522, 6372429 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size    16567, 6372429 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size    55225, 6372429 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size   110450, 6372429 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size   220900, 6372429 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns11665.oracleGeneral.zst ARC cache size   441801, 6372429 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size      552, 6372429 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size     1656, 6372429 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size     5522, 6372429 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size    16567, 6372429 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size    55225, 6372429 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size   110450, 6372429 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size   220900, 6372429 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns11665.oracleGeneral.zst clock2 cache size   441801, 6372429 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size      552, 6372429 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size     1656, 6372429 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size     5522, 6372429 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size    16567, 6372429 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size    55225, 6372429 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size   110450, 6372429 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size   220900, 6372429 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns11665.oracleGeneral.zst LeCaR cache size   441801, 6372429 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size      552, 6372429 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size     1656, 6372429 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size     5522, 6372429 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size    16567, 6372429 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size    55225, 6372429 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size   110450, 6372429 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size   220900, 6372429 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns11665.oracleGeneral.zst LRU cache size   441801, 6372429 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size      552, 6372429 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size     1656, 6372429 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size     5522, 6372429 req, miss ratio 0.2767, byte miss ratio 0.2767
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size    16567, 6372429 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size    55225, 6372429 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size   110450, 6372429 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size   220900, 6372429 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns11665.oracleGeneral.zst FIFO cache size   441801, 6372429 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size      552, 6372429 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size     1656, 6372429 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size     5522, 6372429 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size    16567, 6372429 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size    55225, 6372429 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns11665.oracleGeneral.zst Clock cache size   110450, 6372429 req, miss ratio 0.1187, byte miss ratio 0.1187
