result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size      195, 1617101 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size      587, 1617101 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size     1959, 1617101 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size     5879, 1617101 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size    19599, 1617101 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size    39198, 1617101 req, miss ratio 0.3573, byte miss ratio 0.3573
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size    78396, 1617101 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns13844.oracleGeneral.zst S3FIFO-1 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size      195, 1617101 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size      587, 1617101 req, miss ratio 0.5430, byte miss ratio 0.5430
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size     1959, 1617101 req, miss ratio 0.5158, byte miss ratio 0.5158
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size     5879, 1617101 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size    19599, 1617101 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size    39198, 1617101 req, miss ratio 0.3626, byte miss ratio 0.3626
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size    78396, 1617101 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns13844.oracleGeneral.zst LIRS cache size   156792, 1617101 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size      195, 1617101 req, miss ratio 0.5858, byte miss ratio 0.5858
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size      587, 1617101 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size     1959, 1617101 req, miss ratio 0.5077, byte miss ratio 0.5077
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size     5879, 1617101 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size    19599, 1617101 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size    39198, 1617101 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size    78396, 1617101 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns13844.oracleGeneral.zst Clock cache size   156792, 1617101 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size      195, 1617101 req, miss ratio 0.5791, byte miss ratio 0.5791
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size      587, 1617101 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size     1959, 1617101 req, miss ratio 0.5076, byte miss ratio 0.5076
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size     5879, 1617101 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size    19599, 1617101 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size    39198, 1617101 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size    78396, 1617101 req, miss ratio 0.2762, byte miss ratio 0.2762
result/tencentBlock.ns13844.oracleGeneral.zst clock2 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size      195, 1617101 req, miss ratio 0.5587, byte miss ratio 0.5587
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size      587, 1617101 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size     1959, 1617101 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size     5879, 1617101 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size    19599, 1617101 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size    39198, 1617101 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size    78396, 1617101 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns13844.oracleGeneral.zst LHD cache size   156792, 1617101 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size      195, 1617101 req, miss ratio 0.6071, byte miss ratio 0.6071
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size      587, 1617101 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size     1959, 1617101 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size     5879, 1617101 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size    19599, 1617101 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size    39198, 1617101 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size    78396, 1617101 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns13844.oracleGeneral.zst LRU cache size   156792, 1617101 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size      195, 1617101 req, miss ratio 0.5406, byte miss ratio 0.5406
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size      587, 1617101 req, miss ratio 0.5207, byte miss ratio 0.5207
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size     1959, 1617101 req, miss ratio 0.5016, byte miss ratio 0.5016
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size     5879, 1617101 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size    19599, 1617101 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size    39198, 1617101 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size    78396, 1617101 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns13844.oracleGeneral.zst Cacheus cache size   156792, 1617101 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size      195, 1617101 req, miss ratio 0.5771, byte miss ratio 0.5771
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size      587, 1617101 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size     1959, 1617101 req, miss ratio 0.5070, byte miss ratio 0.5070
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size     5879, 1617101 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size    19599, 1617101 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size    39198, 1617101 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size    78396, 1617101 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns13844.oracleGeneral.zst LeCaR cache size   156792, 1617101 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size      195, 1617101 req, miss ratio 0.7000, byte miss ratio 0.7000
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size      587, 1617101 req, miss ratio 0.5897, byte miss ratio 0.5897
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size     1959, 1617101 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size     5879, 1617101 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size    19599, 1617101 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size    39198, 1617101 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size    78396, 1617101 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns13844.oracleGeneral.zst FIFO cache size   156792, 1617101 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns13844.oracleGeneral.zst ARC cache size      195, 1617101 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns13844.oracleGeneral.zst ARC cache size      587, 1617101 req, miss ratio 0.5212, byte miss ratio 0.5212
