result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size      947, 5054849 req, miss ratio 0.5512, byte miss ratio 0.5512
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size     2843, 5054849 req, miss ratio 0.5150, byte miss ratio 0.5150
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size     9478, 5054849 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size    28436, 5054849 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size    94788, 5054849 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size   189577, 5054849 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size   379155, 5054849 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns10120.oracleGeneral.zst clock2 cache size   758311, 5054849 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size      947, 5054849 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size     2843, 5054849 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size     9478, 5054849 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size    28436, 5054849 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size    94788, 5054849 req, miss ratio 0.2983, byte miss ratio 0.2983
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size   189577, 5054849 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size   379155, 5054849 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns10120.oracleGeneral.zst LIRS cache size   758311, 5054849 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size      947, 5054849 req, miss ratio 0.5520, byte miss ratio 0.5520
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size     2843, 5054849 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size     9478, 5054849 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size    28436, 5054849 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size    94788, 5054849 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size   189577, 5054849 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size   379155, 5054849 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns10120.oracleGeneral.zst Clock cache size   758311, 5054849 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size      947, 5054849 req, miss ratio 0.5314, byte miss ratio 0.5314
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size     2843, 5054849 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size     9478, 5054849 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size    28436, 5054849 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size    94788, 5054849 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size   189577, 5054849 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size   379155, 5054849 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns10120.oracleGeneral.zst ARC cache size   758311, 5054849 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size      947, 5054849 req, miss ratio 0.5659, byte miss ratio 0.5659
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size     2843, 5054849 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size     9478, 5054849 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size    28436, 5054849 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size    94788, 5054849 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size   189577, 5054849 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size   379155, 5054849 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns10120.oracleGeneral.zst FIFO cache size   758311, 5054849 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size      947, 5054849 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size     2843, 5054849 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size     9478, 5054849 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size    28436, 5054849 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size    94788, 5054849 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size   189577, 5054849 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size   379155, 5054849 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns10120.oracleGeneral.zst S3FIFO-1 cache size   758311, 5054849 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns10120.oracleGeneral.zst LHD cache size      947, 5054849 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns10120.oracleGeneral.zst LHD cache size     2843, 5054849 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns10120.oracleGeneral.zst LHD cache size     9478, 5054849 req, miss ratio 0.4677, byte miss ratio 0.4677
result/tencentBlock.ns10120.oracleGeneral.zst LHD cache size    28436, 5054849 req, miss ratio 0.4223, byte miss ratio 0.4223
