result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size      302, 2548822 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size      907, 2548822 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size     3025, 2548822 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size     9075, 2548822 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size    30253, 2548822 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size    60506, 2548822 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size   121013, 2548822 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns22852.oracleGeneral.zst FIFO cache size   242026, 2548822 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size      302, 2548822 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size      907, 2548822 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size     3025, 2548822 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size     9075, 2548822 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size    30253, 2548822 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size    60506, 2548822 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size   121013, 2548822 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns22852.oracleGeneral.zst ARC cache size   242026, 2548822 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size      302, 2548822 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size      907, 2548822 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size     3025, 2548822 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size     9075, 2548822 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size    30253, 2548822 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size    60506, 2548822 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size   121013, 2548822 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns22852.oracleGeneral.zst LeCaR cache size   242026, 2548822 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size      302, 2548822 req, miss ratio 0.4185, byte miss ratio 0.4185
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size      907, 2548822 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size     3025, 2548822 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size     9075, 2548822 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size    30253, 2548822 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size    60506, 2548822 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size   121013, 2548822 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns22852.oracleGeneral.zst clock2 cache size   242026, 2548822 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns22852.oracleGeneral.zst S3FIFO-1 cache size      302, 2548822 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns22852.oracleGeneral.zst S3FIFO-1 cache size      907, 2548822 req, miss ratio 0.3941, byte miss ratio 0.3941
