result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size      155, 1180458 req, miss ratio 0.6851, byte miss ratio 0.6851
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size      466, 1180458 req, miss ratio 0.6319, byte miss ratio 0.6319
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size     1554, 1180458 req, miss ratio 0.6069, byte miss ratio 0.6069
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size     4664, 1180458 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size    15548, 1180458 req, miss ratio 0.5858, byte miss ratio 0.5858
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size    31096, 1180458 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size    62192, 1180458 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns6908.oracleGeneral.zst FIFO cache size   124385, 1180458 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size      155, 1180458 req, miss ratio 0.6239, byte miss ratio 0.6239
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size      466, 1180458 req, miss ratio 0.6024, byte miss ratio 0.6024
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size     1554, 1180458 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size     4664, 1180458 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size    15548, 1180458 req, miss ratio 0.5746, byte miss ratio 0.5746
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size    31096, 1180458 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size    62192, 1180458 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns6908.oracleGeneral.zst LHD cache size   124385, 1180458 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size      155, 1180458 req, miss ratio 0.6121, byte miss ratio 0.6121
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size      466, 1180458 req, miss ratio 0.5962, byte miss ratio 0.5962
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size     1554, 1180458 req, miss ratio 0.5913, byte miss ratio 0.5913
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size     4664, 1180458 req, miss ratio 0.5850, byte miss ratio 0.5850
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size    15548, 1180458 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size    31096, 1180458 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size    62192, 1180458 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns6908.oracleGeneral.zst S3FIFO-1 cache size   124385, 1180458 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size      155, 1180458 req, miss ratio 0.6249, byte miss ratio 0.6249
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size      466, 1180458 req, miss ratio 0.6020, byte miss ratio 0.6020
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size     1554, 1180458 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size     4664, 1180458 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size    15548, 1180458 req, miss ratio 0.5798, byte miss ratio 0.5798
result/tencentBlock.ns6908.oracleGeneral.zst LeCaR cache size    31096, 1180458 req, miss ratio 0.5067, byte miss ratio 0.5067
