result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size      627, 13523251 req, miss ratio 0.5723, byte miss ratio 0.5723
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size     1882, 13523251 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size     6275, 13523251 req, miss ratio 0.4318, byte miss ratio 0.4318
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size    18827, 13523251 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size    62757, 13523251 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size   125514, 13523251 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size   251028, 13523251 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns2520.oracleGeneral.zst LeCaR cache size   502057, 13523251 req, miss ratio 0.0469, byte miss ratio 0.0469
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size      627, 13523251 req, miss ratio 0.5777, byte miss ratio 0.5777
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size     1882, 13523251 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size     6275, 13523251 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size    18827, 13523251 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size    62757, 13523251 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size   125514, 13523251 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size   251028, 13523251 req, miss ratio 0.0623, byte miss ratio 0.0623
result/tencentBlock.ns2520.oracleGeneral.zst Clock cache size   502057, 13523251 req, miss ratio 0.0469, byte miss ratio 0.0469
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size      627, 13523251 req, miss ratio 0.5815, byte miss ratio 0.5815
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size     1882, 13523251 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size     6275, 13523251 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size    18827, 13523251 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size    62757, 13523251 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size   125514, 13523251 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size   251028, 13523251 req, miss ratio 0.0615, byte miss ratio 0.0615
result/tencentBlock.ns2520.oracleGeneral.zst LRU cache size   502057, 13523251 req, miss ratio 0.0469, byte miss ratio 0.0469
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size      627, 13523251 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size     1882, 13523251 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size     6275, 13523251 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size    18827, 13523251 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size    62757, 13523251 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size   125514, 13523251 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size   251028, 13523251 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns2520.oracleGeneral.zst ARC cache size   502057, 13523251 req, miss ratio 0.0469, byte miss ratio 0.0469
result/tencentBlock.ns2520.oracleGeneral.zst LHD cache size      627, 13523251 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns2520.oracleGeneral.zst LHD cache size     1882, 13523251 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns2520.oracleGeneral.zst LHD cache size     6275, 13523251 req, miss ratio 0.4193, byte miss ratio 0.4193
result/tencentBlock.ns2520.oracleGeneral.zst LHD cache size    18827, 13523251 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns2520.oracleGeneral.zst LHD cache size    62757, 13523251 req, miss ratio 0.1455, byte miss ratio 0.1455
