result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size      453, 3929858 req, miss ratio 0.5015, byte miss ratio 0.5015
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size     1359, 3929858 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size     4532, 3929858 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size    13596, 3929858 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size    45322, 3929858 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size    90645, 3929858 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size   181291, 3929858 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns13635.oracleGeneral.zst LHD cache size   362582, 3929858 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size      453, 3929858 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size     1359, 3929858 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size     4532, 3929858 req, miss ratio 0.3002, byte miss ratio 0.3002
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size    13596, 3929858 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size    45322, 3929858 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size    90645, 3929858 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size   181291, 3929858 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns13635.oracleGeneral.zst Cacheus cache size   362582, 3929858 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size      453, 3929858 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size     1359, 3929858 req, miss ratio 0.4127, byte miss ratio 0.4127
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size     4532, 3929858 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size    13596, 3929858 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size    45322, 3929858 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size    90645, 3929858 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size   181291, 3929858 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns13635.oracleGeneral.zst Clock cache size   362582, 3929858 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size      453, 3929858 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size     1359, 3929858 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size     4532, 3929858 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size    13596, 3929858 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size    45322, 3929858 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size    90645, 3929858 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size   181291, 3929858 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns13635.oracleGeneral.zst S3FIFO-1 cache size   362582, 3929858 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size      453, 3929858 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size     1359, 3929858 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size     4532, 3929858 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size    13596, 3929858 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size    45322, 3929858 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size    90645, 3929858 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size   181291, 3929858 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns13635.oracleGeneral.zst clock2 cache size   362582, 3929858 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size      453, 3929858 req, miss ratio 0.5818, byte miss ratio 0.5818
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size     1359, 3929858 req, miss ratio 0.4541, byte miss ratio 0.4541
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size     4532, 3929858 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size    13596, 3929858 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size    45322, 3929858 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size    90645, 3929858 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size   181291, 3929858 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns13635.oracleGeneral.zst FIFO cache size   362582, 3929858 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size      453, 3929858 req, miss ratio 0.5298, byte miss ratio 0.5298
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size     1359, 3929858 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size     4532, 3929858 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size    13596, 3929858 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size    45322, 3929858 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size    90645, 3929858 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size   181291, 3929858 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns13635.oracleGeneral.zst LIRS cache size   362582, 3929858 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size      453, 3929858 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size     1359, 3929858 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size     4532, 3929858 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size    13596, 3929858 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size    45322, 3929858 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size    90645, 3929858 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size   181291, 3929858 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns13635.oracleGeneral.zst ARC cache size   362582, 3929858 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size      453, 3929858 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size     1359, 3929858 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size     4532, 3929858 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size    13596, 3929858 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size    45322, 3929858 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size    90645, 3929858 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size   181291, 3929858 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns13635.oracleGeneral.zst LRU cache size   362582, 3929858 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size      453, 3929858 req, miss ratio 0.5001, byte miss ratio 0.5001
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size     1359, 3929858 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size     4532, 3929858 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size    13596, 3929858 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size    45322, 3929858 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size    90645, 3929858 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns13635.oracleGeneral.zst LeCaR cache size   181291, 3929858 req, miss ratio 0.1262, byte miss ratio 0.1262
