result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size      125, 1836338 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size      375, 1836338 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size     1252, 1836338 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size     3756, 1836338 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size    12521, 1836338 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size    25043, 1836338 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size    50086, 1836338 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns23218.oracleGeneral.zst LeCaR cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size      125, 1836338 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size      375, 1836338 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size     1252, 1836338 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size     3756, 1836338 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size    12521, 1836338 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size    25043, 1836338 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size    50086, 1836338 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns23218.oracleGeneral.zst clock2 cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size      125, 1836338 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size      375, 1836338 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size     1252, 1836338 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size     3756, 1836338 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size    12521, 1836338 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size    25043, 1836338 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size    50086, 1836338 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns23218.oracleGeneral.zst Cacheus cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size      125, 1836338 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size      375, 1836338 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size     1252, 1836338 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size     3756, 1836338 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size    12521, 1836338 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size    25043, 1836338 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size    50086, 1836338 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns23218.oracleGeneral.zst S3FIFO-1 cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size      125, 1836338 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size      375, 1836338 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size     1252, 1836338 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size     3756, 1836338 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size    12521, 1836338 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size    25043, 1836338 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size    50086, 1836338 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns23218.oracleGeneral.zst ARC cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size      125, 1836338 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size      375, 1836338 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size     1252, 1836338 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size     3756, 1836338 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size    12521, 1836338 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size    25043, 1836338 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size    50086, 1836338 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns23218.oracleGeneral.zst Clock cache size   100173, 1836338 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns23218.oracleGeneral.zst LRU cache size      125, 1836338 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns23218.oracleGeneral.zst LRU cache size      375, 1836338 req, miss ratio 0.2671, byte miss ratio 0.2671
