result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size      779, 9412377 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size     2337, 9412377 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size     7790, 9412377 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size    23370, 9412377 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size    77903, 9412377 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size   155806, 9412377 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size   311612, 9412377 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns1400.oracleGeneral.zst Cacheus cache size   623225, 9412377 req, miss ratio 0.0846, byte miss ratio 0.0846
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size      779, 9412377 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size     2337, 9412377 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size     7790, 9412377 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size    23370, 9412377 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size    77903, 9412377 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size   155806, 9412377 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size   311612, 9412377 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns1400.oracleGeneral.zst clock2 cache size   623225, 9412377 req, miss ratio 0.0851, byte miss ratio 0.0851
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size      779, 9412377 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size     2337, 9412377 req, miss ratio 0.4081, byte miss ratio 0.4081
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size     7790, 9412377 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size    23370, 9412377 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size    77903, 9412377 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns1400.oracleGeneral.zst ARC cache size   155806, 9412377 req, miss ratio 0.2081, byte miss ratio 0.2081
