result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size      668, 6241362 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size     2005, 6241362 req, miss ratio 0.4513, byte miss ratio 0.4513
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size     6686, 6241362 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size    20058, 6241362 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size    66861, 6241362 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size   133722, 6241362 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size   267445, 6241362 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns6644.oracleGeneral.zst Cacheus cache size   534890, 6241362 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size      668, 6241362 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size     2005, 6241362 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size     6686, 6241362 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size    20058, 6241362 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size    66861, 6241362 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size   133722, 6241362 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size   267445, 6241362 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns6644.oracleGeneral.zst ARC cache size   534890, 6241362 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size      668, 6241362 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size     2005, 6241362 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size     6686, 6241362 req, miss ratio 0.4437, byte miss ratio 0.4437
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size    20058, 6241362 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size    66861, 6241362 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size   133722, 6241362 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size   267445, 6241362 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns6644.oracleGeneral.zst Clock cache size   534890, 6241362 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size      668, 6241362 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size     2005, 6241362 req, miss ratio 0.4574, byte miss ratio 0.4574
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size     6686, 6241362 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size    20058, 6241362 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size    66861, 6241362 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size   133722, 6241362 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size   267445, 6241362 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns6644.oracleGeneral.zst LHD cache size   534890, 6241362 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size      668, 6241362 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size     2005, 6241362 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size     6686, 6241362 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size    20058, 6241362 req, miss ratio 0.3624, byte miss ratio 0.3624
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size    66861, 6241362 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size   133722, 6241362 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size   267445, 6241362 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns6644.oracleGeneral.zst S3FIFO-1 cache size   534890, 6241362 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns6644.oracleGeneral.zst LeCaR cache size      668, 6241362 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns6644.oracleGeneral.zst LeCaR cache size     2005, 6241362 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns6644.oracleGeneral.zst LeCaR cache size     6686, 6241362 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns6644.oracleGeneral.zst LeCaR cache size    20058, 6241362 req, miss ratio 0.3635, byte miss ratio 0.3635
