result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size      145, 1185475 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size      437, 1185475 req, miss ratio 0.5230, byte miss ratio 0.5230
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size     1459, 1185475 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size     4377, 1185475 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size    14593, 1185475 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size    29186, 1185475 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size    58372, 1185475 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns19036.oracleGeneral.zst Cacheus cache size   116744, 1185475 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size      145, 1185475 req, miss ratio 0.5651, byte miss ratio 0.5651
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size      437, 1185475 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size     1459, 1185475 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size     4377, 1185475 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size    14593, 1185475 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size    29186, 1185475 req, miss ratio 0.4396, byte miss ratio 0.4396
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size    58372, 1185475 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns19036.oracleGeneral.zst LHD cache size   116744, 1185475 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns19036.oracleGeneral.zst ARC cache size      145, 1185475 req, miss ratio 0.5426, byte miss ratio 0.5426
