result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size      150, 5997511 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size      452, 5997511 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size     1509, 5997511 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size     4528, 5997511 req, miss ratio 0.1672, byte miss ratio 0.1672
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size    15094, 5997511 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size    30189, 5997511 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size    60379, 5997511 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns8742.oracleGeneral.zst ARC cache size   120759, 5997511 req, miss ratio 0.0257, byte miss ratio 0.0257
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size      150, 5997511 req, miss ratio 0.6533, byte miss ratio 0.6533
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size      452, 5997511 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size     1509, 5997511 req, miss ratio 0.1824, byte miss ratio 0.1824
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size     4528, 5997511 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size    15094, 5997511 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size    30189, 5997511 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns8742.oracleGeneral.zst clock2 cache size    60379, 5997511 req, miss ratio 0.0811, byte miss ratio 0.0811
