result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size      262, 2307787 req, miss ratio 0.3834, byte miss ratio 0.3834
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size      786, 2307787 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size     2622, 2307787 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size     7866, 2307787 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size    26221, 2307787 req, miss ratio 0.3046, byte miss ratio 0.3046
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size    52443, 2307787 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size   104887, 2307787 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns1727.oracleGeneral.zst LeCaR cache size   209775, 2307787 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size      262, 2307787 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size      786, 2307787 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size     2622, 2307787 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size     7866, 2307787 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size    26221, 2307787 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size    52443, 2307787 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size   104887, 2307787 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns1727.oracleGeneral.zst FIFO cache size   209775, 2307787 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size      262, 2307787 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size      786, 2307787 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size     2622, 2307787 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size     7866, 2307787 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size    26221, 2307787 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size    52443, 2307787 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size   104887, 2307787 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns1727.oracleGeneral.zst LHD cache size   209775, 2307787 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size      262, 2307787 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size      786, 2307787 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size     2622, 2307787 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size     7866, 2307787 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size    26221, 2307787 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size    52443, 2307787 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size   104887, 2307787 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns1727.oracleGeneral.zst S3FIFO-1 cache size   209775, 2307787 req, miss ratio 0.1266, byte miss ratio 0.1266
