result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size      278, 1845252 req, miss ratio 0.5985, byte miss ratio 0.5985
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size      834, 1845252 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size     2782, 1845252 req, miss ratio 0.5099, byte miss ratio 0.5099
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size     8346, 1845252 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size    27822, 1845252 req, miss ratio 0.4025, byte miss ratio 0.4025
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size    55644, 1845252 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size   111288, 1845252 req, miss ratio 0.2105, byte miss ratio 0.2105
result/tencentBlock.ns21516.oracleGeneral.zst LIRS cache size   222576, 1845252 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size      278, 1845252 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size      834, 1845252 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size     2782, 1845252 req, miss ratio 0.5129, byte miss ratio 0.5129
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size     8346, 1845252 req, miss ratio 0.5074, byte miss ratio 0.5074
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size    27822, 1845252 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size    55644, 1845252 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size   111288, 1845252 req, miss ratio 0.2469, byte miss ratio 0.2469
result/tencentBlock.ns21516.oracleGeneral.zst LRU cache size   222576, 1845252 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size      278, 1845252 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size      834, 1845252 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size     2782, 1845252 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size     8346, 1845252 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size    27822, 1845252 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size    55644, 1845252 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size   111288, 1845252 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns21516.oracleGeneral.zst FIFO cache size   222576, 1845252 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size      278, 1845252 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size      834, 1845252 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size     2782, 1845252 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size     8346, 1845252 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size    27822, 1845252 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size    55644, 1845252 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size   111288, 1845252 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns21516.oracleGeneral.zst Clock cache size   222576, 1845252 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size      278, 1845252 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size      834, 1845252 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size     2782, 1845252 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size     8346, 1845252 req, miss ratio 0.5072, byte miss ratio 0.5072
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size    27822, 1845252 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size    55644, 1845252 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size   111288, 1845252 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns21516.oracleGeneral.zst clock2 cache size   222576, 1845252 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size      278, 1845252 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size      834, 1845252 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size     2782, 1845252 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size     8346, 1845252 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size    27822, 1845252 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size    55644, 1845252 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size   111288, 1845252 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns21516.oracleGeneral.zst Cacheus cache size   222576, 1845252 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns21516.oracleGeneral.zst LeCaR cache size      278, 1845252 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns21516.oracleGeneral.zst LeCaR cache size      834, 1845252 req, miss ratio 0.5171, byte miss ratio 0.5171
