result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size      109, 2595577 req, miss ratio 0.5513, byte miss ratio 0.5513
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size      329, 2595577 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size     1097, 2595577 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size     3293, 2595577 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size    10976, 2595577 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size    21953, 2595577 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size    43907, 2595577 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns11507.oracleGeneral.zst Clock cache size    87815, 2595577 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size      109, 2595577 req, miss ratio 0.5285, byte miss ratio 0.5285
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size      329, 2595577 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size     1097, 2595577 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size     3293, 2595577 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size    10976, 2595577 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size    21953, 2595577 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size    43907, 2595577 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns11507.oracleGeneral.zst Cacheus cache size    87815, 2595577 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size      109, 2595577 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size      329, 2595577 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size     1097, 2595577 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size     3293, 2595577 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size    10976, 2595577 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size    21953, 2595577 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size    43907, 2595577 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns11507.oracleGeneral.zst S3FIFO-1 cache size    87815, 2595577 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size      109, 2595577 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size      329, 2595577 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size     1097, 2595577 req, miss ratio 0.4513, byte miss ratio 0.4513
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size     3293, 2595577 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size    10976, 2595577 req, miss ratio 0.2116, byte miss ratio 0.2116
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size    21953, 2595577 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size    43907, 2595577 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns11507.oracleGeneral.zst LHD cache size    87815, 2595577 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size      109, 2595577 req, miss ratio 0.5228, byte miss ratio 0.5228
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size      329, 2595577 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size     1097, 2595577 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size     3293, 2595577 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size    10976, 2595577 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size    21953, 2595577 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size    43907, 2595577 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns11507.oracleGeneral.zst ARC cache size    87815, 2595577 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size      109, 2595577 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size      329, 2595577 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size     1097, 2595577 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size     3293, 2595577 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size    10976, 2595577 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size    21953, 2595577 req, miss ratio 0.1880, byte miss ratio 0.1880
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size    43907, 2595577 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns11507.oracleGeneral.zst LRU cache size    87815, 2595577 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size      109, 2595577 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size      329, 2595577 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size     1097, 2595577 req, miss ratio 0.4509, byte miss ratio 0.4509
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size     3293, 2595577 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size    10976, 2595577 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size    21953, 2595577 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size    43907, 2595577 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns11507.oracleGeneral.zst clock2 cache size    87815, 2595577 req, miss ratio 0.0433, byte miss ratio 0.0433
