result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size      293, 1818398 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size      881, 1818398 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size     2938, 1818398 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size     8814, 1818398 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size    29380, 1818398 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size    58760, 1818398 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size   117520, 1818398 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns11767.oracleGeneral.zst LeCaR cache size   235040, 1818398 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size      293, 1818398 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size      881, 1818398 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size     2938, 1818398 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size     8814, 1818398 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size    29380, 1818398 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size    58760, 1818398 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size   117520, 1818398 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns11767.oracleGeneral.zst LRU cache size   235040, 1818398 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns11767.oracleGeneral.zst clock2 cache size      293, 1818398 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns11767.oracleGeneral.zst clock2 cache size      881, 1818398 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns11767.oracleGeneral.zst clock2 cache size     2938, 1818398 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns11767.oracleGeneral.zst clock2 cache size     8814, 1818398 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns11767.oracleGeneral.zst clock2 cache size    29380, 1818398 req, miss ratio 0.4139, byte miss ratio 0.4139
