result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size      277, 2226798 req, miss ratio 0.6316, byte miss ratio 0.6316
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size      832, 2226798 req, miss ratio 0.5680, byte miss ratio 0.5680
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size     2773, 2226798 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size     8321, 2226798 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size    27738, 2226798 req, miss ratio 0.3931, byte miss ratio 0.3931
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size    55476, 2226798 req, miss ratio 0.3159, byte miss ratio 0.3159
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size   110952, 2226798 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns20071.oracleGeneral.zst LIRS cache size   221904, 2226798 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size      277, 2226798 req, miss ratio 0.6400, byte miss ratio 0.6400
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size      832, 2226798 req, miss ratio 0.5740, byte miss ratio 0.5740
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size     2773, 2226798 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size     8321, 2226798 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size    27738, 2226798 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size    55476, 2226798 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size   110952, 2226798 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns20071.oracleGeneral.zst LRU cache size   221904, 2226798 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size      277, 2226798 req, miss ratio 0.6257, byte miss ratio 0.6257
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size      832, 2226798 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size     2773, 2226798 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size     8321, 2226798 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size    27738, 2226798 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size    55476, 2226798 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size   110952, 2226798 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns20071.oracleGeneral.zst clock2 cache size   221904, 2226798 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size      277, 2226798 req, miss ratio 0.7019, byte miss ratio 0.7019
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size      832, 2226798 req, miss ratio 0.6070, byte miss ratio 0.6070
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size     2773, 2226798 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size     8321, 2226798 req, miss ratio 0.4866, byte miss ratio 0.4866
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size    27738, 2226798 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size    55476, 2226798 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size   110952, 2226798 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns20071.oracleGeneral.zst FIFO cache size   221904, 2226798 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size      277, 2226798 req, miss ratio 0.6222, byte miss ratio 0.6222
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size      832, 2226798 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size     2773, 2226798 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size     8321, 2226798 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size    27738, 2226798 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size    55476, 2226798 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size   110952, 2226798 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns20071.oracleGeneral.zst S3FIFO-1 cache size   221904, 2226798 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size      277, 2226798 req, miss ratio 0.6080, byte miss ratio 0.6080
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size      832, 2226798 req, miss ratio 0.5552, byte miss ratio 0.5552
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size     2773, 2226798 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size     8321, 2226798 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size    27738, 2226798 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size    55476, 2226798 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size   110952, 2226798 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns20071.oracleGeneral.zst Cacheus cache size   221904, 2226798 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size      277, 2226798 req, miss ratio 0.6318, byte miss ratio 0.6318
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size      832, 2226798 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size     2773, 2226798 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size     8321, 2226798 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size    27738, 2226798 req, miss ratio 0.4176, byte miss ratio 0.4176
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size    55476, 2226798 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size   110952, 2226798 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns20071.oracleGeneral.zst Clock cache size   221904, 2226798 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size      277, 2226798 req, miss ratio 0.6230, byte miss ratio 0.6230
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size      832, 2226798 req, miss ratio 0.5690, byte miss ratio 0.5690
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size     2773, 2226798 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size     8321, 2226798 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size    27738, 2226798 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size    55476, 2226798 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size   110952, 2226798 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns20071.oracleGeneral.zst LHD cache size   221904, 2226798 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size      277, 2226798 req, miss ratio 0.6089, byte miss ratio 0.6089
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size      832, 2226798 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size     2773, 2226798 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size     8321, 2226798 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size    27738, 2226798 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size    55476, 2226798 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size   110952, 2226798 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns20071.oracleGeneral.zst ARC cache size   221904, 2226798 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns20071.oracleGeneral.zst LeCaR cache size      277, 2226798 req, miss ratio 0.6263, byte miss ratio 0.6263
