result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size      104, 4865546 req, miss ratio 0.2769, byte miss ratio 0.2769
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size      314, 4865546 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size     1046, 4865546 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size     3140, 4865546 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size    10468, 4865546 req, miss ratio 0.0491, byte miss ratio 0.0491
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size    20936, 4865546 req, miss ratio 0.0396, byte miss ratio 0.0396
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size    41872, 4865546 req, miss ratio 0.0279, byte miss ratio 0.0279
result/tencentBlock.ns11853.oracleGeneral.zst S3FIFO-1 cache size    83744, 4865546 req, miss ratio 0.0218, byte miss ratio 0.0218
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size      104, 4865546 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size      314, 4865546 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size     1046, 4865546 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size     3140, 4865546 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size    10468, 4865546 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size    20936, 4865546 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size    41872, 4865546 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns11853.oracleGeneral.zst FIFO cache size    83744, 4865546 req, miss ratio 0.0240, byte miss ratio 0.0240
result/tencentBlock.ns11853.oracleGeneral.zst Clock cache size      104, 4865546 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns11853.oracleGeneral.zst Clock cache size      314, 4865546 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns11853.oracleGeneral.zst Clock cache size     1046, 4865546 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns11853.oracleGeneral.zst Clock cache size     3140, 4865546 req, miss ratio 0.0806, byte miss ratio 0.0806
