result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size      115, 2058351 req, miss ratio 0.4049, byte miss ratio 0.4049
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size      345, 2058351 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size     1152, 2058351 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size     3458, 2058351 req, miss ratio 0.2509, byte miss ratio 0.2509
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size    11528, 2058351 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size    23057, 2058351 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size    46115, 2058351 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns6543.oracleGeneral.zst LHD cache size    92231, 2058351 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size      115, 2058351 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size      345, 2058351 req, miss ratio 0.3831, byte miss ratio 0.3831
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size     1152, 2058351 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size     3458, 2058351 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size    11528, 2058351 req, miss ratio 0.2520, byte miss ratio 0.2520
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size    23057, 2058351 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size    46115, 2058351 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns6543.oracleGeneral.zst FIFO cache size    92231, 2058351 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size      115, 2058351 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size      345, 2058351 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size     1152, 2058351 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size     3458, 2058351 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size    11528, 2058351 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size    23057, 2058351 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size    46115, 2058351 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns6543.oracleGeneral.zst Clock cache size    92231, 2058351 req, miss ratio 0.0566, byte miss ratio 0.0566
result/tencentBlock.ns6543.oracleGeneral.zst clock2 cache size      115, 2058351 req, miss ratio 0.4376, byte miss ratio 0.4376
