result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size      122, 4753172 req, miss ratio 0.6026, byte miss ratio 0.6026
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size      366, 4753172 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size     1222, 4753172 req, miss ratio 0.5333, byte miss ratio 0.5333
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size     3668, 4753172 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size    12228, 4753172 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size    24457, 4753172 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size    48914, 4753172 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns2653.oracleGeneral.zst LeCaR cache size    97828, 4753172 req, miss ratio 0.0271, byte miss ratio 0.0271
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size      122, 4753172 req, miss ratio 0.6069, byte miss ratio 0.6069
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size      366, 4753172 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size     1222, 4753172 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size     3668, 4753172 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size    12228, 4753172 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size    24457, 4753172 req, miss ratio 0.0887, byte miss ratio 0.0887
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size    48914, 4753172 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns2653.oracleGeneral.zst Clock cache size    97828, 4753172 req, miss ratio 0.0295, byte miss ratio 0.0295
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size      122, 4753172 req, miss ratio 0.6511, byte miss ratio 0.6511
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size      366, 4753172 req, miss ratio 0.5891, byte miss ratio 0.5891
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size     1222, 4753172 req, miss ratio 0.5667, byte miss ratio 0.5667
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size     3668, 4753172 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size    12228, 4753172 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size    24457, 4753172 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size    48914, 4753172 req, miss ratio 0.0638, byte miss ratio 0.0638
result/tencentBlock.ns2653.oracleGeneral.zst FIFO cache size    97828, 4753172 req, miss ratio 0.0321, byte miss ratio 0.0321
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size      122, 4753172 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size      366, 4753172 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size     1222, 4753172 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size     3668, 4753172 req, miss ratio 0.2335, byte miss ratio 0.2335
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size    12228, 4753172 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size    24457, 4753172 req, miss ratio 0.0830, byte miss ratio 0.0830
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size    48914, 4753172 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns2653.oracleGeneral.zst ARC cache size    97828, 4753172 req, miss ratio 0.0287, byte miss ratio 0.0287
result/tencentBlock.ns2653.oracleGeneral.zst clock2 cache size      122, 4753172 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns2653.oracleGeneral.zst clock2 cache size      366, 4753172 req, miss ratio 0.5707, byte miss ratio 0.5707
