result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size      192, 1225671 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size      578, 1225671 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size     1928, 1225671 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size     5785, 1225671 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size    19285, 1225671 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size    38570, 1225671 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size    77141, 1225671 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns20838.oracleGeneral.zst clock2 cache size   154282, 1225671 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size      192, 1225671 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size      578, 1225671 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size     1928, 1225671 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size     5785, 1225671 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size    19285, 1225671 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size    38570, 1225671 req, miss ratio 0.3290, byte miss ratio 0.3290
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size    77141, 1225671 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns20838.oracleGeneral.zst LIRS cache size   154282, 1225671 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns20838.oracleGeneral.zst S3FIFO-1 cache size      192, 1225671 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns20838.oracleGeneral.zst S3FIFO-1 cache size      578, 1225671 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns20838.oracleGeneral.zst S3FIFO-1 cache size     1928, 1225671 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns20838.oracleGeneral.zst S3FIFO-1 cache size     5785, 1225671 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns20838.oracleGeneral.zst S3FIFO-1 cache size    19285, 1225671 req, miss ratio 0.4056, byte miss ratio 0.4056
