result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size      155, 2237621 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size      467, 2237621 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size     1556, 2237621 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size     4670, 2237621 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size    15567, 2237621 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size    31134, 2237621 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size    62268, 2237621 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns1082.oracleGeneral.zst Clock cache size   124536, 2237621 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size      155, 2237621 req, miss ratio 0.4491, byte miss ratio 0.4491
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size      467, 2237621 req, miss ratio 0.3396, byte miss ratio 0.3396
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size     1556, 2237621 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size     4670, 2237621 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size    15567, 2237621 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size    31134, 2237621 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size    62268, 2237621 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns1082.oracleGeneral.zst LHD cache size   124536, 2237621 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size      155, 2237621 req, miss ratio 0.5905, byte miss ratio 0.5905
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size      467, 2237621 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size     1556, 2237621 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size     4670, 2237621 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size    15567, 2237621 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size    31134, 2237621 req, miss ratio 0.2627, byte miss ratio 0.2627
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size    62268, 2237621 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns1082.oracleGeneral.zst FIFO cache size   124536, 2237621 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size      155, 2237621 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size      467, 2237621 req, miss ratio 0.3192, byte miss ratio 0.3192
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size     1556, 2237621 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size     4670, 2237621 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size    15567, 2237621 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size    31134, 2237621 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size    62268, 2237621 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns1082.oracleGeneral.zst S3FIFO-1 cache size   124536, 2237621 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size      155, 2237621 req, miss ratio 0.3992, byte miss ratio 0.3992
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size      467, 2237621 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size     1556, 2237621 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size     4670, 2237621 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size    15567, 2237621 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size    31134, 2237621 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size    62268, 2237621 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns1082.oracleGeneral.zst ARC cache size   124536, 2237621 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size      155, 2237621 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size      467, 2237621 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size     1556, 2237621 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size     4670, 2237621 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size    15567, 2237621 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size    31134, 2237621 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size    62268, 2237621 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns1082.oracleGeneral.zst clock2 cache size   124536, 2237621 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns1082.oracleGeneral.zst LeCaR cache size      155, 2237621 req, miss ratio 0.4545, byte miss ratio 0.4545
result/tencentBlock.ns1082.oracleGeneral.zst LeCaR cache size      467, 2237621 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns1082.oracleGeneral.zst LeCaR cache size     1556, 2237621 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns1082.oracleGeneral.zst LeCaR cache size     4670, 2237621 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns1082.oracleGeneral.zst LeCaR cache size    15567, 2237621 req, miss ratio 0.2899, byte miss ratio 0.2899
