result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size      151, 1328402 req, miss ratio 0.5523, byte miss ratio 0.5523
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size      455, 1328402 req, miss ratio 0.5422, byte miss ratio 0.5422
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size     1517, 1328402 req, miss ratio 0.5365, byte miss ratio 0.5365
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size     4553, 1328402 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size    15177, 1328402 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size    30355, 1328402 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size    60711, 1328402 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns16737.oracleGeneral.zst S3FIFO-1 cache size   121423, 1328402 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size      151, 1328402 req, miss ratio 0.5499, byte miss ratio 0.5499
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size      455, 1328402 req, miss ratio 0.5412, byte miss ratio 0.5412
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size     1517, 1328402 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size     4553, 1328402 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size    15177, 1328402 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size    30355, 1328402 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size    60711, 1328402 req, miss ratio 0.3345, byte miss ratio 0.3345
result/tencentBlock.ns16737.oracleGeneral.zst ARC cache size   121423, 1328402 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns16737.oracleGeneral.zst FIFO cache size      151, 1328402 req, miss ratio 0.6408, byte miss ratio 0.6408
result/tencentBlock.ns16737.oracleGeneral.zst FIFO cache size      455, 1328402 req, miss ratio 0.5782, byte miss ratio 0.5782
