result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size      101, 25380062 req, miss ratio 0.8782, byte miss ratio 0.8782
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size      304, 25380062 req, miss ratio 0.6658, byte miss ratio 0.6658
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size     1014, 25380062 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size     3042, 25380062 req, miss ratio 0.0259, byte miss ratio 0.0259
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size    10143, 25380062 req, miss ratio 0.0188, byte miss ratio 0.0188
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size    20286, 25380062 req, miss ratio 0.0160, byte miss ratio 0.0160
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size    40572, 25380062 req, miss ratio 0.0111, byte miss ratio 0.0111
result/tencentBlock.ns10370.oracleGeneral.zst LHD cache size    81144, 25380062 req, miss ratio 0.0043, byte miss ratio 0.0043
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size      101, 25380062 req, miss ratio 0.8338, byte miss ratio 0.8338
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size      304, 25380062 req, miss ratio 0.7179, byte miss ratio 0.7179
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size     1014, 25380062 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size     3042, 25380062 req, miss ratio 0.0246, byte miss ratio 0.0246
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size    10143, 25380062 req, miss ratio 0.0178, byte miss ratio 0.0178
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size    20286, 25380062 req, miss ratio 0.0150, byte miss ratio 0.0150
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size    40572, 25380062 req, miss ratio 0.0105, byte miss ratio 0.0105
result/tencentBlock.ns10370.oracleGeneral.zst LIRS cache size    81144, 25380062 req, miss ratio 0.0042, byte miss ratio 0.0042
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size      101, 25380062 req, miss ratio 0.9787, byte miss ratio 0.9787
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size      304, 25380062 req, miss ratio 0.8634, byte miss ratio 0.8634
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size     1014, 25380062 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size     3042, 25380062 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size    10143, 25380062 req, miss ratio 0.0201, byte miss ratio 0.0201
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size    20286, 25380062 req, miss ratio 0.0169, byte miss ratio 0.0169
result/tencentBlock.ns10370.oracleGeneral.zst clock2 cache size    40572, 25380062 req, miss ratio 0.0150, byte miss ratio 0.0150
