result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size      994, 15485033 req, miss ratio 0.8666, byte miss ratio 0.8666
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size     2984, 15485033 req, miss ratio 0.7432, byte miss ratio 0.7432
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size     9947, 15485033 req, miss ratio 0.5987, byte miss ratio 0.5987
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size    29843, 15485033 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size    99478, 15485033 req, miss ratio 0.3290, byte miss ratio 0.3290
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size   198956, 15485033 req, miss ratio 0.2091, byte miss ratio 0.2091
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size   397912, 15485033 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns5388.oracleGeneral.zst LHD cache size   795825, 15485033 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size      994, 15485033 req, miss ratio 0.8688, byte miss ratio 0.8688
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size     2984, 15485033 req, miss ratio 0.7443, byte miss ratio 0.7443
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size     9947, 15485033 req, miss ratio 0.5989, byte miss ratio 0.5989
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size    29843, 15485033 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size    99478, 15485033 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size   198956, 15485033 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size   397912, 15485033 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns5388.oracleGeneral.zst Clock cache size   795825, 15485033 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size      994, 15485033 req, miss ratio 0.8778, byte miss ratio 0.8778
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size     2984, 15485033 req, miss ratio 0.7658, byte miss ratio 0.7658
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size     9947, 15485033 req, miss ratio 0.6219, byte miss ratio 0.6219
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size    29843, 15485033 req, miss ratio 0.5239, byte miss ratio 0.5239
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size    99478, 15485033 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size   198956, 15485033 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size   397912, 15485033 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns5388.oracleGeneral.zst FIFO cache size   795825, 15485033 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size      994, 15485033 req, miss ratio 0.8709, byte miss ratio 0.8709
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size     2984, 15485033 req, miss ratio 0.7472, byte miss ratio 0.7472
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size     9947, 15485033 req, miss ratio 0.5993, byte miss ratio 0.5993
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size    29843, 15485033 req, miss ratio 0.5044, byte miss ratio 0.5044
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size    99478, 15485033 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size   198956, 15485033 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size   397912, 15485033 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns5388.oracleGeneral.zst LRU cache size   795825, 15485033 req, miss ratio 0.0670, byte miss ratio 0.0670
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size      994, 15485033 req, miss ratio 0.8432, byte miss ratio 0.8432
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size     2984, 15485033 req, miss ratio 0.7355, byte miss ratio 0.7355
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size     9947, 15485033 req, miss ratio 0.5956, byte miss ratio 0.5956
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size    29843, 15485033 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size    99478, 15485033 req, miss ratio 0.3394, byte miss ratio 0.3394
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size   198956, 15485033 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size   397912, 15485033 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns5388.oracleGeneral.zst Cacheus cache size   795825, 15485033 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size      994, 15485033 req, miss ratio 0.8530, byte miss ratio 0.8530
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size     2984, 15485033 req, miss ratio 0.7675, byte miss ratio 0.7675
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size     9947, 15485033 req, miss ratio 0.6726, byte miss ratio 0.6726
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size    29843, 15485033 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size    99478, 15485033 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size   198956, 15485033 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns5388.oracleGeneral.zst LIRS cache size   397912, 15485033 req, miss ratio 0.1231, byte miss ratio 0.1231
