result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size      425, 3934975 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size     1277, 3934975 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size     4258, 3934975 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size    12775, 3934975 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size    42585, 3934975 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size    85171, 3934975 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size   170342, 3934975 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns11412.oracleGeneral.zst S3FIFO-1 cache size   340685, 3934975 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size      425, 3934975 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size     1277, 3934975 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size     4258, 3934975 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size    12775, 3934975 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size    42585, 3934975 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size    85171, 3934975 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size   170342, 3934975 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns11412.oracleGeneral.zst FIFO cache size   340685, 3934975 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size      425, 3934975 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size     1277, 3934975 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size     4258, 3934975 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size    12775, 3934975 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size    42585, 3934975 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size    85171, 3934975 req, miss ratio 0.1849, byte miss ratio 0.1849
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size   170342, 3934975 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns11412.oracleGeneral.zst LHD cache size   340685, 3934975 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns11412.oracleGeneral.zst Cacheus cache size      425, 3934975 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns11412.oracleGeneral.zst Cacheus cache size     1277, 3934975 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns11412.oracleGeneral.zst Cacheus cache size     4258, 3934975 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns11412.oracleGeneral.zst Cacheus cache size    12775, 3934975 req, miss ratio 0.2820, byte miss ratio 0.2820
