result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size      237, 4350953 req, miss ratio 0.7888, byte miss ratio 0.7888
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size      711, 4350953 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size     2370, 4350953 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size     7111, 4350953 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size    23706, 4350953 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size    47412, 4350953 req, miss ratio 0.0574, byte miss ratio 0.0574
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size    94825, 4350953 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns1581.oracleGeneral.zst LRU cache size   189651, 4350953 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size      237, 4350953 req, miss ratio 0.7325, byte miss ratio 0.7325
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size      711, 4350953 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size     2370, 4350953 req, miss ratio 0.0838, byte miss ratio 0.0838
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size     7111, 4350953 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size    23706, 4350953 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size    47412, 4350953 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size    94825, 4350953 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns1581.oracleGeneral.zst Cacheus cache size   189651, 4350953 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns1581.oracleGeneral.zst LIRS cache size      237, 4350953 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns1581.oracleGeneral.zst LIRS cache size      711, 4350953 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns1581.oracleGeneral.zst LIRS cache size     2370, 4350953 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns1581.oracleGeneral.zst LIRS cache size     7111, 4350953 req, miss ratio 0.0721, byte miss ratio 0.0721
