result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size      712, 4092916 req, miss ratio 0.5696, byte miss ratio 0.5696
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size     2138, 4092916 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size     7129, 4092916 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size    21387, 4092916 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size    71291, 4092916 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size   142582, 4092916 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size   285164, 4092916 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns1449.oracleGeneral.zst Clock cache size   570329, 4092916 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size      712, 4092916 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size     2138, 4092916 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size     7129, 4092916 req, miss ratio 0.3749, byte miss ratio 0.3749
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size    21387, 4092916 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size    71291, 4092916 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size   142582, 4092916 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size   285164, 4092916 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns1449.oracleGeneral.zst Cacheus cache size   570329, 4092916 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size      712, 4092916 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size     2138, 4092916 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size     7129, 4092916 req, miss ratio 0.3813, byte miss ratio 0.3813
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size    21387, 4092916 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size    71291, 4092916 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size   142582, 4092916 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size   285164, 4092916 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns1449.oracleGeneral.zst LRU cache size   570329, 4092916 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size      712, 4092916 req, miss ratio 0.6294, byte miss ratio 0.6294
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size     2138, 4092916 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size     7129, 4092916 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size    21387, 4092916 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size    71291, 4092916 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size   142582, 4092916 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size   285164, 4092916 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns1449.oracleGeneral.zst FIFO cache size   570329, 4092916 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size      712, 4092916 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size     2138, 4092916 req, miss ratio 0.4221, byte miss ratio 0.4221
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size     7129, 4092916 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size    21387, 4092916 req, miss ratio 0.3306, byte miss ratio 0.3306
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size    71291, 4092916 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size   142582, 4092916 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size   285164, 4092916 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns1449.oracleGeneral.zst LHD cache size   570329, 4092916 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size      712, 4092916 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size     2138, 4092916 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size     7129, 4092916 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size    21387, 4092916 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size    71291, 4092916 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size   142582, 4092916 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size   285164, 4092916 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns1449.oracleGeneral.zst clock2 cache size   570329, 4092916 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size      712, 4092916 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size     2138, 4092916 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size     7129, 4092916 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size    21387, 4092916 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size    71291, 4092916 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size   142582, 4092916 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size   285164, 4092916 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns1449.oracleGeneral.zst ARC cache size   570329, 4092916 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns1449.oracleGeneral.zst LIRS cache size      712, 4092916 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns1449.oracleGeneral.zst LIRS cache size     2138, 4092916 req, miss ratio 0.4179, byte miss ratio 0.4179
