result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size      470, 4263534 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size     1410, 4263534 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size     4701, 4263534 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size    14104, 4263534 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size    47013, 4263534 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size    94027, 4263534 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size   188054, 4263534 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13102.oracleGeneral.zst ARC cache size   376108, 4263534 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size      470, 4263534 req, miss ratio 0.5957, byte miss ratio 0.5957
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size     1410, 4263534 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size     4701, 4263534 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size    14104, 4263534 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size    47013, 4263534 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size    94027, 4263534 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size   188054, 4263534 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns13102.oracleGeneral.zst FIFO cache size   376108, 4263534 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size      470, 4263534 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size     1410, 4263534 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size     4701, 4263534 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size    14104, 4263534 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size    47013, 4263534 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size    94027, 4263534 req, miss ratio 0.2103, byte miss ratio 0.2103
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size   188054, 4263534 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns13102.oracleGeneral.zst Clock cache size   376108, 4263534 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size      470, 4263534 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size     1410, 4263534 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size     4701, 4263534 req, miss ratio 0.3355, byte miss ratio 0.3355
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size    14104, 4263534 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size    47013, 4263534 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size    94027, 4263534 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size   188054, 4263534 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns13102.oracleGeneral.zst LeCaR cache size   376108, 4263534 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size      470, 4263534 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size     1410, 4263534 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size     4701, 4263534 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size    14104, 4263534 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size    47013, 4263534 req, miss ratio 0.2560, byte miss ratio 0.2560
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size    94027, 4263534 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size   188054, 4263534 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns13102.oracleGeneral.zst clock2 cache size   376108, 4263534 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns13102.oracleGeneral.zst LHD cache size      470, 4263534 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns13102.oracleGeneral.zst LHD cache size     1410, 4263534 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns13102.oracleGeneral.zst LHD cache size     4701, 4263534 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns13102.oracleGeneral.zst LHD cache size    14104, 4263534 req, miss ratio 0.2969, byte miss ratio 0.2969
