result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size      216, 3867753 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size      650, 3867753 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size     2167, 3867753 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size     6502, 3867753 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size    21673, 3867753 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size    43347, 3867753 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size    86695, 3867753 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns1540.oracleGeneral.zst LRU cache size   173391, 3867753 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size      216, 3867753 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size      650, 3867753 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size     2167, 3867753 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size     6502, 3867753 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size    21673, 3867753 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size    43347, 3867753 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size    86695, 3867753 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns1540.oracleGeneral.zst clock2 cache size   173391, 3867753 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size      216, 3867753 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size      650, 3867753 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size     2167, 3867753 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size     6502, 3867753 req, miss ratio 0.3283, byte miss ratio 0.3283
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size    21673, 3867753 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size    43347, 3867753 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size    86695, 3867753 req, miss ratio 0.0753, byte miss ratio 0.0753
result/tencentBlock.ns1540.oracleGeneral.zst LeCaR cache size   173391, 3867753 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size      216, 3867753 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size      650, 3867753 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size     2167, 3867753 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size     6502, 3867753 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size    21673, 3867753 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size    43347, 3867753 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size    86695, 3867753 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns1540.oracleGeneral.zst Cacheus cache size   173391, 3867753 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size      216, 3867753 req, miss ratio 0.4595, byte miss ratio 0.4595
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size      650, 3867753 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size     2167, 3867753 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size     6502, 3867753 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size    21673, 3867753 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size    43347, 3867753 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size    86695, 3867753 req, miss ratio 0.0769, byte miss ratio 0.0769
result/tencentBlock.ns1540.oracleGeneral.zst Clock cache size   173391, 3867753 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size      216, 3867753 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size      650, 3867753 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size     2167, 3867753 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size     6502, 3867753 req, miss ratio 0.3018, byte miss ratio 0.3018
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size    21673, 3867753 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns1540.oracleGeneral.zst LIRS cache size    43347, 3867753 req, miss ratio 0.1406, byte miss ratio 0.1406
