result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size      779, 5362933 req, miss ratio 0.5969, byte miss ratio 0.5969
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size     2338, 5362933 req, miss ratio 0.5792, byte miss ratio 0.5792
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size     7796, 5362933 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size    23388, 5362933 req, miss ratio 0.4185, byte miss ratio 0.4185
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size    77960, 5362933 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size   155920, 5362933 req, miss ratio 0.3363, byte miss ratio 0.3363
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size   311840, 5362933 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns18599.oracleGeneral.zst Cacheus cache size   623680, 5362933 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size      779, 5362933 req, miss ratio 0.7142, byte miss ratio 0.7142
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size     2338, 5362933 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size     7796, 5362933 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size    23388, 5362933 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size    77960, 5362933 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size   155920, 5362933 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size   311840, 5362933 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns18599.oracleGeneral.zst LIRS cache size   623680, 5362933 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns18599.oracleGeneral.zst LRU cache size      779, 5362933 req, miss ratio 0.6172, byte miss ratio 0.6172
result/tencentBlock.ns18599.oracleGeneral.zst LRU cache size     2338, 5362933 req, miss ratio 0.5871, byte miss ratio 0.5871
