result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size      411, 7939081 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size     1235, 7939081 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size     4119, 7939081 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size    12359, 7939081 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size    41197, 7939081 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size    82395, 7939081 req, miss ratio 0.0717, byte miss ratio 0.0717
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size   164790, 7939081 req, miss ratio 0.0601, byte miss ratio 0.0601
result/tencentBlock.ns12771.oracleGeneral.zst FIFO cache size   329580, 7939081 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size      411, 7939081 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size     1235, 7939081 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size     4119, 7939081 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size    12359, 7939081 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size    41197, 7939081 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size    82395, 7939081 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size   164790, 7939081 req, miss ratio 0.0535, byte miss ratio 0.0535
result/tencentBlock.ns12771.oracleGeneral.zst Clock cache size   329580, 7939081 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size      411, 7939081 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size     1235, 7939081 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size     4119, 7939081 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size    12359, 7939081 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size    41197, 7939081 req, miss ratio 0.0793, byte miss ratio 0.0793
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size    82395, 7939081 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size   164790, 7939081 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns12771.oracleGeneral.zst LRU cache size   329580, 7939081 req, miss ratio 0.0519, byte miss ratio 0.0519
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size      411, 7939081 req, miss ratio 0.3327, byte miss ratio 0.3327
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size     1235, 7939081 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size     4119, 7939081 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size    12359, 7939081 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size    41197, 7939081 req, miss ratio 0.0791, byte miss ratio 0.0791
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size    82395, 7939081 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size   164790, 7939081 req, miss ratio 0.0532, byte miss ratio 0.0532
result/tencentBlock.ns12771.oracleGeneral.zst LeCaR cache size   329580, 7939081 req, miss ratio 0.0519, byte miss ratio 0.0519
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size      411, 7939081 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size     1235, 7939081 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size     4119, 7939081 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size    12359, 7939081 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size    41197, 7939081 req, miss ratio 0.0806, byte miss ratio 0.0806
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size    82395, 7939081 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size   164790, 7939081 req, miss ratio 0.0533, byte miss ratio 0.0533
result/tencentBlock.ns12771.oracleGeneral.zst ARC cache size   329580, 7939081 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size      411, 7939081 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size     1235, 7939081 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size     4119, 7939081 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size    12359, 7939081 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size    41197, 7939081 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size    82395, 7939081 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size   164790, 7939081 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns12771.oracleGeneral.zst Cacheus cache size   329580, 7939081 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns12771.oracleGeneral.zst LHD cache size      411, 7939081 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns12771.oracleGeneral.zst LHD cache size     1235, 7939081 req, miss ratio 0.1657, byte miss ratio 0.1657
