result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size      256, 1751213 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size      769, 1751213 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size     2564, 1751213 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size     7694, 1751213 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size    25648, 1751213 req, miss ratio 0.2588, byte miss ratio 0.2588
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size    51296, 1751213 req, miss ratio 0.2169, byte miss ratio 0.2169
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size   102592, 1751213 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns15484.oracleGeneral.zst FIFO cache size   205184, 1751213 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size      256, 1751213 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size      769, 1751213 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size     2564, 1751213 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size     7694, 1751213 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size    25648, 1751213 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size    51296, 1751213 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size   102592, 1751213 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns15484.oracleGeneral.zst Cacheus cache size   205184, 1751213 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size      256, 1751213 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size      769, 1751213 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size     2564, 1751213 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size     7694, 1751213 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size    25648, 1751213 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size    51296, 1751213 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size   102592, 1751213 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns15484.oracleGeneral.zst LIRS cache size   205184, 1751213 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns15484.oracleGeneral.zst S3FIFO-1 cache size      256, 1751213 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns15484.oracleGeneral.zst S3FIFO-1 cache size      769, 1751213 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns15484.oracleGeneral.zst S3FIFO-1 cache size     2564, 1751213 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns15484.oracleGeneral.zst S3FIFO-1 cache size     7694, 1751213 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns15484.oracleGeneral.zst S3FIFO-1 cache size    25648, 1751213 req, miss ratio 0.2513, byte miss ratio 0.2513
