result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size      119, 2813946 req, miss ratio 0.6216, byte miss ratio 0.6216
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size      359, 2813946 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size     1196, 2813946 req, miss ratio 0.2169, byte miss ratio 0.2169
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size     3590, 2813946 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size    11968, 2813946 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size    23937, 2813946 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size    47875, 2813946 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns8102.oracleGeneral.zst FIFO cache size    95750, 2813946 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size      119, 2813946 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size      359, 2813946 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size     1196, 2813946 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size     3590, 2813946 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size    11968, 2813946 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size    23937, 2813946 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size    47875, 2813946 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns8102.oracleGeneral.zst LHD cache size    95750, 2813946 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size      119, 2813946 req, miss ratio 0.5656, byte miss ratio 0.5656
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size      359, 2813946 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size     1196, 2813946 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size     3590, 2813946 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size    11968, 2813946 req, miss ratio 0.1610, byte miss ratio 0.1610
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size    23937, 2813946 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size    47875, 2813946 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns8102.oracleGeneral.zst LRU cache size    95750, 2813946 req, miss ratio 0.0442, byte miss ratio 0.0442
