result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size      369, 3628778 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size     1107, 3628778 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size     3691, 3628778 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size    11073, 3628778 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size    36913, 3628778 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size    73826, 3628778 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size   147653, 3628778 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns14026.oracleGeneral.zst ARC cache size   295306, 3628778 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size      369, 3628778 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size     1107, 3628778 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size     3691, 3628778 req, miss ratio 0.3061, byte miss ratio 0.3061
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size    11073, 3628778 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size    36913, 3628778 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size    73826, 3628778 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size   147653, 3628778 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns14026.oracleGeneral.zst clock2 cache size   295306, 3628778 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size      369, 3628778 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size     1107, 3628778 req, miss ratio 0.3726, byte miss ratio 0.3726
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size     3691, 3628778 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size    11073, 3628778 req, miss ratio 0.2733, byte miss ratio 0.2733
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size    36913, 3628778 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size    73826, 3628778 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size   147653, 3628778 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns14026.oracleGeneral.zst S3FIFO-1 cache size   295306, 3628778 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size      369, 3628778 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size     1107, 3628778 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size     3691, 3628778 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size    11073, 3628778 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size    36913, 3628778 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size    73826, 3628778 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size   147653, 3628778 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns14026.oracleGeneral.zst Cacheus cache size   295306, 3628778 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size      369, 3628778 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size     1107, 3628778 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size     3691, 3628778 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size    11073, 3628778 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size    36913, 3628778 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size    73826, 3628778 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size   147653, 3628778 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns14026.oracleGeneral.zst LRU cache size   295306, 3628778 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size      369, 3628778 req, miss ratio 0.5040, byte miss ratio 0.5040
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size     1107, 3628778 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size     3691, 3628778 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size    11073, 3628778 req, miss ratio 0.2824, byte miss ratio 0.2824
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size    36913, 3628778 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size    73826, 3628778 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size   147653, 3628778 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns14026.oracleGeneral.zst Clock cache size   295306, 3628778 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns14026.oracleGeneral.zst FIFO cache size      369, 3628778 req, miss ratio 0.5987, byte miss ratio 0.5987
result/tencentBlock.ns14026.oracleGeneral.zst FIFO cache size     1107, 3628778 req, miss ratio 0.4648, byte miss ratio 0.4648
