result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size      389, 3380525 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size     1168, 3380525 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size     3896, 3380525 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size    11688, 3380525 req, miss ratio 0.3091, byte miss ratio 0.3091
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size    38961, 3380525 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size    77922, 3380525 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size   155844, 3380525 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns16382.oracleGeneral.zst LeCaR cache size   311688, 3380525 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size      389, 3380525 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size     1168, 3380525 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size     3896, 3380525 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size    11688, 3380525 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size    38961, 3380525 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size    77922, 3380525 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size   155844, 3380525 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns16382.oracleGeneral.zst clock2 cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size      389, 3380525 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size     1168, 3380525 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size     3896, 3380525 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size    11688, 3380525 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size    38961, 3380525 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size    77922, 3380525 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size   155844, 3380525 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-1 cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size      389, 3380525 req, miss ratio 0.5558, byte miss ratio 0.5558
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size     1168, 3380525 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size     3896, 3380525 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size    11688, 3380525 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size    38961, 3380525 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size    77922, 3380525 req, miss ratio 0.1894, byte miss ratio 0.1894
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size   155844, 3380525 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns16382.oracleGeneral.zst ARC cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size      389, 3380525 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size     1168, 3380525 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size     3896, 3380525 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size    11688, 3380525 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size    38961, 3380525 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size    77922, 3380525 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size   155844, 3380525 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns16382.oracleGeneral.zst LHD cache size   311688, 3380525 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size      389, 3380525 req, miss ratio 0.5822, byte miss ratio 0.5822
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size     1168, 3380525 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size     3896, 3380525 req, miss ratio 0.3507, byte miss ratio 0.3507
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size    11688, 3380525 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size    38961, 3380525 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size    77922, 3380525 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size   155844, 3380525 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns16382.oracleGeneral.zst LRU cache size   311688, 3380525 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size      389, 3380525 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size     1168, 3380525 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size     3896, 3380525 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size    11688, 3380525 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size    38961, 3380525 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size    77922, 3380525 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size   155844, 3380525 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns16382.oracleGeneral.zst LIRS cache size   311688, 3380525 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size      389, 3380525 req, miss ratio 0.6703, byte miss ratio 0.6703
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size     1168, 3380525 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size     3896, 3380525 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size    11688, 3380525 req, miss ratio 0.3352, byte miss ratio 0.3352
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size    38961, 3380525 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size    77922, 3380525 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size   155844, 3380525 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns16382.oracleGeneral.zst FIFO cache size   311688, 3380525 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size      389, 3380525 req, miss ratio 0.5742, byte miss ratio 0.5742
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size     1168, 3380525 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size     3896, 3380525 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size    11688, 3380525 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size    38961, 3380525 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size    77922, 3380525 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size   155844, 3380525 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns16382.oracleGeneral.zst Clock cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size      389, 3380525 req, miss ratio 0.5515, byte miss ratio 0.5515
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size     1168, 3380525 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size     3896, 3380525 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size    11688, 3380525 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size    38961, 3380525 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size    77922, 3380525 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size   155844, 3380525 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns16382.oracleGeneral.zst Cacheus cache size   311688, 3380525 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size      389, 3380525 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size     1168, 3380525 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size     3896, 3380525 req, miss ratio 0.3296, byte miss ratio 0.3296
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size    11688, 3380525 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size    38961, 3380525 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size    77922, 3380525 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size   155844, 3380525 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns16382.oracleGeneral.zst S3FIFO-d-1 cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size      389, 3380525 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size     1168, 3380525 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size     3896, 3380525 req, miss ratio 0.3403, byte miss ratio 0.3403
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size    11688, 3380525 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size    38961, 3380525 req, miss ratio 0.2583, byte miss ratio 0.2583
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size    77922, 3380525 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size   155844, 3380525 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns16382.oracleGeneral.zst LRB cache size   311688, 3380525 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size      389, 3380525 req, miss ratio 0.6332, byte miss ratio 0.6332
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1168, 3380525 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3896, 3380525 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size    11688, 3380525 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size    38961, 3380525 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size    77922, 3380525 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size   155844, 3380525 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns16382.oracleGeneral.zst S4LRU(25:25:25:25) cache size   311688, 3380525 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size      389, 3380525 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size     1168, 3380525 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size     3896, 3380525 req, miss ratio 0.3290, byte miss ratio 0.3290
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size    11688, 3380525 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size    38961, 3380525 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns16382.oracleGeneral.zst TwoQ cache size    77922, 3380525 req, miss ratio 0.1871, byte miss ratio 0.1871
