result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size      103, 1955786 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size      309, 1955786 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size     1031, 1955786 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size     3095, 1955786 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size    10318, 1955786 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size    20637, 1955786 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size    41274, 1955786 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns6572.oracleGeneral.zst LRU cache size    82548, 1955786 req, miss ratio 0.0539, byte miss ratio 0.0539
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size      103, 1955786 req, miss ratio 0.3569, byte miss ratio 0.3569
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size      309, 1955786 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size     1031, 1955786 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size     3095, 1955786 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size    10318, 1955786 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size    20637, 1955786 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size    41274, 1955786 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns6572.oracleGeneral.zst Clock cache size    82548, 1955786 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size      103, 1955786 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size      309, 1955786 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size     1031, 1955786 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size     3095, 1955786 req, miss ratio 0.2374, byte miss ratio 0.2374
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size    10318, 1955786 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size    20637, 1955786 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size    41274, 1955786 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns6572.oracleGeneral.zst FIFO cache size    82548, 1955786 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size      103, 1955786 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size      309, 1955786 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size     1031, 1955786 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size     3095, 1955786 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size    10318, 1955786 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size    20637, 1955786 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size    41274, 1955786 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns6572.oracleGeneral.zst LeCaR cache size    82548, 1955786 req, miss ratio 0.0535, byte miss ratio 0.0535
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size      103, 1955786 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size      309, 1955786 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size     1031, 1955786 req, miss ratio 0.2520, byte miss ratio 0.2520
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size     3095, 1955786 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size    10318, 1955786 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size    20637, 1955786 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size    41274, 1955786 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns6572.oracleGeneral.zst LIRS cache size    82548, 1955786 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size      103, 1955786 req, miss ratio 0.3583, byte miss ratio 0.3583
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size      309, 1955786 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size     1031, 1955786 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size     3095, 1955786 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size    10318, 1955786 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size    20637, 1955786 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size    41274, 1955786 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns6572.oracleGeneral.zst LHD cache size    82548, 1955786 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size      103, 1955786 req, miss ratio 0.3355, byte miss ratio 0.3355
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size      309, 1955786 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size     1031, 1955786 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size     3095, 1955786 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size    10318, 1955786 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size    20637, 1955786 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size    41274, 1955786 req, miss ratio 0.0845, byte miss ratio 0.0845
result/tencentBlock.ns6572.oracleGeneral.zst Cacheus cache size    82548, 1955786 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size      103, 1955786 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size      309, 1955786 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size     1031, 1955786 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size     3095, 1955786 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size    10318, 1955786 req, miss ratio 0.1530, byte miss ratio 0.1530
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size    20637, 1955786 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size    41274, 1955786 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-1 cache size    82548, 1955786 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size      103, 1955786 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size      309, 1955786 req, miss ratio 0.2733, byte miss ratio 0.2733
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size     1031, 1955786 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size     3095, 1955786 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size    10318, 1955786 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size    20637, 1955786 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size    41274, 1955786 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns6572.oracleGeneral.zst ARC cache size    82548, 1955786 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size      103, 1955786 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size      309, 1955786 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size     1031, 1955786 req, miss ratio 0.2627, byte miss ratio 0.2627
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size     3095, 1955786 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size    10318, 1955786 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size    20637, 1955786 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size    41274, 1955786 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns6572.oracleGeneral.zst clock2 cache size    82548, 1955786 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size      103, 1955786 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size      309, 1955786 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size     1031, 1955786 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size     3095, 1955786 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size    10318, 1955786 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size    20637, 1955786 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size    41274, 1955786 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns6572.oracleGeneral.zst S3FIFO-d-1 cache size    82548, 1955786 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size      103, 1955786 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size      309, 1955786 req, miss ratio 0.3054, byte miss ratio 0.3054
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size     1031, 1955786 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size     3095, 1955786 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size    10318, 1955786 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns6572.oracleGeneral.zst LRB cache size    20637, 1955786 req, miss ratio 0.1277, byte miss ratio 0.1277
