result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size      337, 4476873 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size     1011, 4476873 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size     3372, 4476873 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size    10116, 4476873 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size    33720, 4476873 req, miss ratio 0.1505, byte miss ratio 0.1505
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size    67440, 4476873 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size   134881, 4476873 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns3360.oracleGeneral.zst LeCaR cache size   269762, 4476873 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size      337, 4476873 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size     1011, 4476873 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size     3372, 4476873 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size    10116, 4476873 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size    33720, 4476873 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size    67440, 4476873 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size   134881, 4476873 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns3360.oracleGeneral.zst S3FIFO-1 cache size   269762, 4476873 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size      337, 4476873 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size     1011, 4476873 req, miss ratio 0.2976, byte miss ratio 0.2976
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size     3372, 4476873 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size    10116, 4476873 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size    33720, 4476873 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size    67440, 4476873 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size   134881, 4476873 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns3360.oracleGeneral.zst ARC cache size   269762, 4476873 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size      337, 4476873 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size     1011, 4476873 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size     3372, 4476873 req, miss ratio 0.2806, byte miss ratio 0.2806
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size    10116, 4476873 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size    33720, 4476873 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size    67440, 4476873 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size   134881, 4476873 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns3360.oracleGeneral.zst FIFO cache size   269762, 4476873 req, miss ratio 0.0816, byte miss ratio 0.0816
