result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size      126, 2568487 req, miss ratio 0.7454, byte miss ratio 0.7454
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size      380, 2568487 req, miss ratio 0.6865, byte miss ratio 0.6865
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size     1268, 2568487 req, miss ratio 0.6531, byte miss ratio 0.6531
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size     3806, 2568487 req, miss ratio 0.6345, byte miss ratio 0.6345
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size    12689, 2568487 req, miss ratio 0.5309, byte miss ratio 0.5309
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size    25378, 2568487 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size    50757, 2568487 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns3583.oracleGeneral.zst Clock cache size   101515, 2568487 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size      126, 2568487 req, miss ratio 0.7424, byte miss ratio 0.7424
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size      380, 2568487 req, miss ratio 0.6854, byte miss ratio 0.6854
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size     1268, 2568487 req, miss ratio 0.6533, byte miss ratio 0.6533
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size     3806, 2568487 req, miss ratio 0.6327, byte miss ratio 0.6327
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size    12689, 2568487 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size    25378, 2568487 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size    50757, 2568487 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns3583.oracleGeneral.zst clock2 cache size   101515, 2568487 req, miss ratio 0.0523, byte miss ratio 0.0523
result/tencentBlock.ns3583.oracleGeneral.zst LIRS cache size      126, 2568487 req, miss ratio 0.7139, byte miss ratio 0.7139
result/tencentBlock.ns3583.oracleGeneral.zst LIRS cache size      380, 2568487 req, miss ratio 0.6676, byte miss ratio 0.6676
result/tencentBlock.ns3583.oracleGeneral.zst LIRS cache size     1268, 2568487 req, miss ratio 0.6392, byte miss ratio 0.6392
result/tencentBlock.ns3583.oracleGeneral.zst LIRS cache size     3806, 2568487 req, miss ratio 0.5989, byte miss ratio 0.5989
result/tencentBlock.ns3583.oracleGeneral.zst LIRS cache size    12689, 2568487 req, miss ratio 0.5015, byte miss ratio 0.5015
