result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size      346, 1335326 req, miss ratio 0.6186, byte miss ratio 0.6186
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size     1038, 1335326 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size     3463, 1335326 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size    10389, 1335326 req, miss ratio 0.5960, byte miss ratio 0.5960
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size    34633, 1335326 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size    69266, 1335326 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size   138532, 1335326 req, miss ratio 0.3018, byte miss ratio 0.3018
result/tencentBlock.ns4733.oracleGeneral.zst S3FIFO-1 cache size   277065, 1335326 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size      346, 1335326 req, miss ratio 0.6221, byte miss ratio 0.6221
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size     1038, 1335326 req, miss ratio 0.6145, byte miss ratio 0.6145
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size     3463, 1335326 req, miss ratio 0.6103, byte miss ratio 0.6103
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size    10389, 1335326 req, miss ratio 0.6046, byte miss ratio 0.6046
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size    34633, 1335326 req, miss ratio 0.5355, byte miss ratio 0.5355
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size    69266, 1335326 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size   138532, 1335326 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns4733.oracleGeneral.zst LHD cache size   277065, 1335326 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size      346, 1335326 req, miss ratio 0.6203, byte miss ratio 0.6203
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size     1038, 1335326 req, miss ratio 0.6138, byte miss ratio 0.6138
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size     3463, 1335326 req, miss ratio 0.6103, byte miss ratio 0.6103
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size    10389, 1335326 req, miss ratio 0.6078, byte miss ratio 0.6078
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size    34633, 1335326 req, miss ratio 0.5490, byte miss ratio 0.5490
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size    69266, 1335326 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size   138532, 1335326 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns4733.oracleGeneral.zst clock2 cache size   277065, 1335326 req, miss ratio 0.2613, byte miss ratio 0.2613
