result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size      969, 4976569 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size     2907, 4976569 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size     9690, 4976569 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size    29070, 4976569 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size    96902, 4976569 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size   193805, 4976569 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size   387611, 4976569 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns2482.oracleGeneral.zst LRU cache size   775223, 4976569 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size      969, 4976569 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size     2907, 4976569 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size     9690, 4976569 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size    29070, 4976569 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size    96902, 4976569 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size   193805, 4976569 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size   387611, 4976569 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns2482.oracleGeneral.zst clock2 cache size   775223, 4976569 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size      969, 4976569 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size     2907, 4976569 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size     9690, 4976569 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size    29070, 4976569 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size    96902, 4976569 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size   193805, 4976569 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size   387611, 4976569 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns2482.oracleGeneral.zst Cacheus cache size   775223, 4976569 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size      969, 4976569 req, miss ratio 0.5520, byte miss ratio 0.5520
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size     2907, 4976569 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size     9690, 4976569 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size    29070, 4976569 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size    96902, 4976569 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size   193805, 4976569 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size   387611, 4976569 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns2482.oracleGeneral.zst FIFO cache size   775223, 4976569 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size      969, 4976569 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size     2907, 4976569 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size     9690, 4976569 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size    29070, 4976569 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size    96902, 4976569 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size   193805, 4976569 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size   387611, 4976569 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns2482.oracleGeneral.zst LIRS cache size   775223, 4976569 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size      969, 4976569 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size     2907, 4976569 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size     9690, 4976569 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size    29070, 4976569 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size    96902, 4976569 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size   193805, 4976569 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns2482.oracleGeneral.zst LHD cache size   387611, 4976569 req, miss ratio 0.2059, byte miss ratio 0.2059
