result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size      234, 1215097 req, miss ratio 0.5933, byte miss ratio 0.5933
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size      702, 1215097 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size     2342, 1215097 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size     7028, 1215097 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size    23429, 1215097 req, miss ratio 0.5439, byte miss ratio 0.5439
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size    46858, 1215097 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size    93716, 1215097 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns18887.oracleGeneral.zst Cacheus cache size   187432, 1215097 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size      234, 1215097 req, miss ratio 0.6047, byte miss ratio 0.6047
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size      702, 1215097 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size     2342, 1215097 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size     7028, 1215097 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size    23429, 1215097 req, miss ratio 0.5182, byte miss ratio 0.5182
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size    46858, 1215097 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size    93716, 1215097 req, miss ratio 0.2239, byte miss ratio 0.2239
result/tencentBlock.ns18887.oracleGeneral.zst S3FIFO-1 cache size   187432, 1215097 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size      234, 1215097 req, miss ratio 0.6044, byte miss ratio 0.6044
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size      702, 1215097 req, miss ratio 0.5923, byte miss ratio 0.5923
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size     2342, 1215097 req, miss ratio 0.5897, byte miss ratio 0.5897
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size     7028, 1215097 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size    23429, 1215097 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size    46858, 1215097 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size    93716, 1215097 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns18887.oracleGeneral.zst LRU cache size   187432, 1215097 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size      234, 1215097 req, miss ratio 0.6000, byte miss ratio 0.6000
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size      702, 1215097 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size     2342, 1215097 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size     7028, 1215097 req, miss ratio 0.5881, byte miss ratio 0.5881
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size    23429, 1215097 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size    46858, 1215097 req, miss ratio 0.5034, byte miss ratio 0.5034
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size    93716, 1215097 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns18887.oracleGeneral.zst clock2 cache size   187432, 1215097 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size      234, 1215097 req, miss ratio 0.5935, byte miss ratio 0.5935
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size      702, 1215097 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size     2342, 1215097 req, miss ratio 0.5889, byte miss ratio 0.5889
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size     7028, 1215097 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size    23429, 1215097 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size    46858, 1215097 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size    93716, 1215097 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns18887.oracleGeneral.zst ARC cache size   187432, 1215097 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size      234, 1215097 req, miss ratio 0.6032, byte miss ratio 0.6032
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size      702, 1215097 req, miss ratio 0.5924, byte miss ratio 0.5924
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size     2342, 1215097 req, miss ratio 0.5892, byte miss ratio 0.5892
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size     7028, 1215097 req, miss ratio 0.5877, byte miss ratio 0.5877
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size    23429, 1215097 req, miss ratio 0.5432, byte miss ratio 0.5432
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size    46858, 1215097 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size    93716, 1215097 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns18887.oracleGeneral.zst LHD cache size   187432, 1215097 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size      234, 1215097 req, miss ratio 0.6623, byte miss ratio 0.6623
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size      702, 1215097 req, miss ratio 0.6475, byte miss ratio 0.6475
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size     2342, 1215097 req, miss ratio 0.6029, byte miss ratio 0.6029
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size     7028, 1215097 req, miss ratio 0.5866, byte miss ratio 0.5866
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size    23429, 1215097 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size    46858, 1215097 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size    93716, 1215097 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns18887.oracleGeneral.zst LIRS cache size   187432, 1215097 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size      234, 1215097 req, miss ratio 0.6663, byte miss ratio 0.6663
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size      702, 1215097 req, miss ratio 0.6174, byte miss ratio 0.6174
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size     2342, 1215097 req, miss ratio 0.5980, byte miss ratio 0.5980
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size     7028, 1215097 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size    23429, 1215097 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size    46858, 1215097 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size    93716, 1215097 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns18887.oracleGeneral.zst FIFO cache size   187432, 1215097 req, miss ratio 0.2258, byte miss ratio 0.2258
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size      234, 1215097 req, miss ratio 0.5997, byte miss ratio 0.5997
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size      702, 1215097 req, miss ratio 0.5915, byte miss ratio 0.5915
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size     2342, 1215097 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size     7028, 1215097 req, miss ratio 0.5881, byte miss ratio 0.5881
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size    23429, 1215097 req, miss ratio 0.5362, byte miss ratio 0.5362
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size    46858, 1215097 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size    93716, 1215097 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns18887.oracleGeneral.zst LeCaR cache size   187432, 1215097 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns18887.oracleGeneral.zst Clock cache size      234, 1215097 req, miss ratio 0.6026, byte miss ratio 0.6026
result/tencentBlock.ns18887.oracleGeneral.zst Clock cache size      702, 1215097 req, miss ratio 0.5918, byte miss ratio 0.5918
result/tencentBlock.ns18887.oracleGeneral.zst Clock cache size     2342, 1215097 req, miss ratio 0.5896, byte miss ratio 0.5896
result/tencentBlock.ns18887.oracleGeneral.zst Clock cache size     7028, 1215097 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns18887.oracleGeneral.zst Clock cache size    23429, 1215097 req, miss ratio 0.5468, byte miss ratio 0.5468
