result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size      259, 4046250 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size      779, 4046250 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size     2597, 4046250 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size     7792, 4046250 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size    25974, 4046250 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size    51949, 4046250 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size   103898, 4046250 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns5238.oracleGeneral.zst LeCaR cache size   207797, 4046250 req, miss ratio 0.0654, byte miss ratio 0.0654
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size      259, 4046250 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size      779, 4046250 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size     2597, 4046250 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size     7792, 4046250 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size    25974, 4046250 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size    51949, 4046250 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size   103898, 4046250 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns5238.oracleGeneral.zst ARC cache size   207797, 4046250 req, miss ratio 0.0654, byte miss ratio 0.0654
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size      259, 4046250 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size      779, 4046250 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size     2597, 4046250 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size     7792, 4046250 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size    25974, 4046250 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns5238.oracleGeneral.zst S3FIFO-1 cache size    51949, 4046250 req, miss ratio 0.1589, byte miss ratio 0.1589
