result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size      352, 3262649 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size     1058, 3262649 req, miss ratio 0.3795, byte miss ratio 0.3795
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size     3529, 3262649 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size    10587, 3262649 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size    35291, 3262649 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size    70583, 3262649 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size   141167, 3262649 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns5985.oracleGeneral.zst LIRS cache size   282334, 3262649 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size      352, 3262649 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size     1058, 3262649 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size     3529, 3262649 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size    10587, 3262649 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size    35291, 3262649 req, miss ratio 0.1791, byte miss ratio 0.1791
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size    70583, 3262649 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size   141167, 3262649 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns5985.oracleGeneral.zst LRU cache size   282334, 3262649 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns5985.oracleGeneral.zst S3FIFO-1 cache size      352, 3262649 req, miss ratio 0.4837, byte miss ratio 0.4837
