result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size      177, 1015350 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size      533, 1015350 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size     1777, 1015350 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size     5333, 1015350 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size    17779, 1015350 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size    35559, 1015350 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size    71118, 1015350 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns7795.oracleGeneral.zst LHD cache size   142236, 1015350 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size      177, 1015350 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size      533, 1015350 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size     1777, 1015350 req, miss ratio 0.5361, byte miss ratio 0.5361
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size     5333, 1015350 req, miss ratio 0.5357, byte miss ratio 0.5357
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size    17779, 1015350 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size    35559, 1015350 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size    71118, 1015350 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns7795.oracleGeneral.zst Cacheus cache size   142236, 1015350 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size      177, 1015350 req, miss ratio 0.5550, byte miss ratio 0.5550
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size      533, 1015350 req, miss ratio 0.5399, byte miss ratio 0.5399
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size     1777, 1015350 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size     5333, 1015350 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size    17779, 1015350 req, miss ratio 0.5346, byte miss ratio 0.5346
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size    35559, 1015350 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size    71118, 1015350 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns7795.oracleGeneral.zst Clock cache size   142236, 1015350 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns7795.oracleGeneral.zst ARC cache size      177, 1015350 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns7795.oracleGeneral.zst ARC cache size      533, 1015350 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns7795.oracleGeneral.zst ARC cache size     1777, 1015350 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns7795.oracleGeneral.zst ARC cache size     5333, 1015350 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns7795.oracleGeneral.zst ARC cache size    17779, 1015350 req, miss ratio 0.4997, byte miss ratio 0.4997
