result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size      277, 2985317 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size      833, 2985317 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size     2778, 2985317 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size     8335, 2985317 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size    27783, 2985317 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size    55567, 2985317 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size   111134, 2985317 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns9678.oracleGeneral.zst ARC cache size   222268, 2985317 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size      277, 2985317 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size      833, 2985317 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size     2778, 2985317 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size     8335, 2985317 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size    27783, 2985317 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size    55567, 2985317 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size   111134, 2985317 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns9678.oracleGeneral.zst LRU cache size   222268, 2985317 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size      277, 2985317 req, miss ratio 0.5295, byte miss ratio 0.5295
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size      833, 2985317 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size     2778, 2985317 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size     8335, 2985317 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size    27783, 2985317 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns9678.oracleGeneral.zst LeCaR cache size    55567, 2985317 req, miss ratio 0.2359, byte miss ratio 0.2359
