result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size      317, 2902162 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size      951, 2902162 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size     3172, 2902162 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size     9518, 2902162 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size    31726, 2902162 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size    63453, 2902162 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size   126906, 2902162 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns23611.oracleGeneral.zst LIRS cache size   253813, 2902162 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size      317, 2902162 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size      951, 2902162 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size     3172, 2902162 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size     9518, 2902162 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size    31726, 2902162 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size    63453, 2902162 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size   126906, 2902162 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns23611.oracleGeneral.zst Clock cache size   253813, 2902162 req, miss ratio 0.1096, byte miss ratio 0.1096
