result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size      371, 4130560 req, miss ratio 0.6032, byte miss ratio 0.6032
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size     1114, 4130560 req, miss ratio 0.4992, byte miss ratio 0.4992
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size     3713, 4130560 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size    11140, 4130560 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size    37136, 4130560 req, miss ratio 0.3032, byte miss ratio 0.3032
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size    74273, 4130560 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size   148546, 4130560 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-1 cache size   297092, 4130560 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size      371, 4130560 req, miss ratio 0.5979, byte miss ratio 0.5979
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size     1114, 4130560 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size     3713, 4130560 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size    11140, 4130560 req, miss ratio 0.3847, byte miss ratio 0.3847
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size    37136, 4130560 req, miss ratio 0.3273, byte miss ratio 0.3273
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size    74273, 4130560 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size   148546, 4130560 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns16190.oracleGeneral.zst Cacheus cache size   297092, 4130560 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size      371, 4130560 req, miss ratio 0.7263, byte miss ratio 0.7263
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size     1114, 4130560 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size     3713, 4130560 req, miss ratio 0.5056, byte miss ratio 0.5056
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size    11140, 4130560 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size    37136, 4130560 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size    74273, 4130560 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size   148546, 4130560 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns16190.oracleGeneral.zst FIFO cache size   297092, 4130560 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size      371, 4130560 req, miss ratio 0.6397, byte miss ratio 0.6397
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size     1114, 4130560 req, miss ratio 0.5475, byte miss ratio 0.5475
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size     3713, 4130560 req, miss ratio 0.4558, byte miss ratio 0.4558
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size    11140, 4130560 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size    37136, 4130560 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size    74273, 4130560 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size   148546, 4130560 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns16190.oracleGeneral.zst clock2 cache size   297092, 4130560 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size      371, 4130560 req, miss ratio 0.5985, byte miss ratio 0.5985
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size     1114, 4130560 req, miss ratio 0.5072, byte miss ratio 0.5072
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size     3713, 4130560 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size    11140, 4130560 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size    37136, 4130560 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size    74273, 4130560 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size   148546, 4130560 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns16190.oracleGeneral.zst ARC cache size   297092, 4130560 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size      371, 4130560 req, miss ratio 0.6455, byte miss ratio 0.6455
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size     1114, 4130560 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size     3713, 4130560 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size    11140, 4130560 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size    37136, 4130560 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size    74273, 4130560 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size   148546, 4130560 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns16190.oracleGeneral.zst Clock cache size   297092, 4130560 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size      371, 4130560 req, miss ratio 0.6266, byte miss ratio 0.6266
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size     1114, 4130560 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size     3713, 4130560 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size    11140, 4130560 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size    37136, 4130560 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size    74273, 4130560 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size   148546, 4130560 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns16190.oracleGeneral.zst LHD cache size   297092, 4130560 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size      371, 4130560 req, miss ratio 0.6535, byte miss ratio 0.6535
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size     1114, 4130560 req, miss ratio 0.5552, byte miss ratio 0.5552
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size     3713, 4130560 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size    11140, 4130560 req, miss ratio 0.4134, byte miss ratio 0.4134
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size    37136, 4130560 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size    74273, 4130560 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size   148546, 4130560 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns16190.oracleGeneral.zst LRU cache size   297092, 4130560 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size      371, 4130560 req, miss ratio 0.6094, byte miss ratio 0.6094
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size     1114, 4130560 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size     3713, 4130560 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size    11140, 4130560 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size    37136, 4130560 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size    74273, 4130560 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size   148546, 4130560 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns16190.oracleGeneral.zst LIRS cache size   297092, 4130560 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size      371, 4130560 req, miss ratio 0.6376, byte miss ratio 0.6376
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size     1114, 4130560 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size     3713, 4130560 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size    11140, 4130560 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size    37136, 4130560 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size    74273, 4130560 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size   148546, 4130560 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns16190.oracleGeneral.zst LeCaR cache size   297092, 4130560 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size      371, 4130560 req, miss ratio 0.5965, byte miss ratio 0.5965
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size     1114, 4130560 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size     3713, 4130560 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size    11140, 4130560 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size    37136, 4130560 req, miss ratio 0.3014, byte miss ratio 0.3014
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size    74273, 4130560 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns16190.oracleGeneral.zst S3FIFO-d-1 cache size   148546, 4130560 req, miss ratio 0.1227, byte miss ratio 0.1227
