result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size      337, 5667679 req, miss ratio 0.8148, byte miss ratio 0.8148
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size     1013, 5667679 req, miss ratio 0.7307, byte miss ratio 0.7307
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size     3376, 5667679 req, miss ratio 0.5962, byte miss ratio 0.5962
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size    10130, 5667679 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size    33768, 5667679 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size    67537, 5667679 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size   135074, 5667679 req, miss ratio 0.0717, byte miss ratio 0.0717
result/tencentBlock.ns8155.oracleGeneral.zst LIRS cache size   270148, 5667679 req, miss ratio 0.0604, byte miss ratio 0.0604
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size      337, 5667679 req, miss ratio 0.8814, byte miss ratio 0.8814
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size     1013, 5667679 req, miss ratio 0.7939, byte miss ratio 0.7939
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size     3376, 5667679 req, miss ratio 0.7159, byte miss ratio 0.7159
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size    10130, 5667679 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size    33768, 5667679 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size    67537, 5667679 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size   135074, 5667679 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns8155.oracleGeneral.zst FIFO cache size   270148, 5667679 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns8155.oracleGeneral.zst ARC cache size      337, 5667679 req, miss ratio 0.8134, byte miss ratio 0.8134
