result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size      554, 7275323 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size     1664, 7275323 req, miss ratio 0.3545, byte miss ratio 0.3545
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size     5548, 7275323 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size    16644, 7275323 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size    55481, 7275323 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size   110963, 7275323 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size   221927, 7275323 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns1994.oracleGeneral.zst Cacheus cache size   443854, 7275323 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size      554, 7275323 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size     1664, 7275323 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size     5548, 7275323 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size    16644, 7275323 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size    55481, 7275323 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size   110963, 7275323 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size   221927, 7275323 req, miss ratio 0.0838, byte miss ratio 0.0838
result/tencentBlock.ns1994.oracleGeneral.zst LeCaR cache size   443854, 7275323 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size      554, 7275323 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size     1664, 7275323 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size     5548, 7275323 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size    16644, 7275323 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size    55481, 7275323 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size   110963, 7275323 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size   221927, 7275323 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns1994.oracleGeneral.zst LRU cache size   443854, 7275323 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size      554, 7275323 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size     1664, 7275323 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size     5548, 7275323 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size    16644, 7275323 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size    55481, 7275323 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size   110963, 7275323 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size   221927, 7275323 req, miss ratio 0.0847, byte miss ratio 0.0847
result/tencentBlock.ns1994.oracleGeneral.zst LHD cache size   443854, 7275323 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns1994.oracleGeneral.zst FIFO cache size      554, 7275323 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns1994.oracleGeneral.zst FIFO cache size     1664, 7275323 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns1994.oracleGeneral.zst FIFO cache size     5548, 7275323 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns1994.oracleGeneral.zst FIFO cache size    16644, 7275323 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns1994.oracleGeneral.zst FIFO cache size    55481, 7275323 req, miss ratio 0.1885, byte miss ratio 0.1885
