result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size      254, 2316755 req, miss ratio 0.5775, byte miss ratio 0.5775
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size      762, 2316755 req, miss ratio 0.5312, byte miss ratio 0.5312
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size     2543, 2316755 req, miss ratio 0.4072, byte miss ratio 0.4072
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size     7629, 2316755 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size    25431, 2316755 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size    50863, 2316755 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size   101727, 2316755 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns11537.oracleGeneral.zst LHD cache size   203455, 2316755 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size      254, 2316755 req, miss ratio 0.5998, byte miss ratio 0.5998
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size      762, 2316755 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size     2543, 2316755 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size     7629, 2316755 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size    25431, 2316755 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size    50863, 2316755 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size   101727, 2316755 req, miss ratio 0.1709, byte miss ratio 0.1709
result/tencentBlock.ns11537.oracleGeneral.zst clock2 cache size   203455, 2316755 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size      254, 2316755 req, miss ratio 0.5823, byte miss ratio 0.5823
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size      762, 2316755 req, miss ratio 0.5095, byte miss ratio 0.5095
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size     2543, 2316755 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size     7629, 2316755 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size    25431, 2316755 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size    50863, 2316755 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size   101727, 2316755 req, miss ratio 0.1613, byte miss ratio 0.1613
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-1 cache size   203455, 2316755 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size      254, 2316755 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size      762, 2316755 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size     2543, 2316755 req, miss ratio 0.3763, byte miss ratio 0.3763
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size     7629, 2316755 req, miss ratio 0.3224, byte miss ratio 0.3224
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size    25431, 2316755 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size    50863, 2316755 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size   101727, 2316755 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns11537.oracleGeneral.zst Cacheus cache size   203455, 2316755 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size      254, 2316755 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size      762, 2316755 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size     2543, 2316755 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size     7629, 2316755 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size    25431, 2316755 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size    50863, 2316755 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size   101727, 2316755 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns11537.oracleGeneral.zst LeCaR cache size   203455, 2316755 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size      254, 2316755 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size      762, 2316755 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size     2543, 2316755 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size     7629, 2316755 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size    25431, 2316755 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size    50863, 2316755 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size   101727, 2316755 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns11537.oracleGeneral.zst Clock cache size   203455, 2316755 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size      254, 2316755 req, miss ratio 0.6112, byte miss ratio 0.6112
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size      762, 2316755 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size     2543, 2316755 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size     7629, 2316755 req, miss ratio 0.3352, byte miss ratio 0.3352
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size    25431, 2316755 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size    50863, 2316755 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size   101727, 2316755 req, miss ratio 0.1613, byte miss ratio 0.1613
result/tencentBlock.ns11537.oracleGeneral.zst LRU cache size   203455, 2316755 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size      254, 2316755 req, miss ratio 0.5680, byte miss ratio 0.5680
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size      762, 2316755 req, miss ratio 0.5139, byte miss ratio 0.5139
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size     2543, 2316755 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size     7629, 2316755 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size    25431, 2316755 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size    50863, 2316755 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size   101727, 2316755 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns11537.oracleGeneral.zst ARC cache size   203455, 2316755 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size      254, 2316755 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size      762, 2316755 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size     2543, 2316755 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size     7629, 2316755 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size    25431, 2316755 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size    50863, 2316755 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size   101727, 2316755 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns11537.oracleGeneral.zst LIRS cache size   203455, 2316755 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size      254, 2316755 req, miss ratio 0.7028, byte miss ratio 0.7028
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size      762, 2316755 req, miss ratio 0.5784, byte miss ratio 0.5784
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size     2543, 2316755 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size     7629, 2316755 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size    25431, 2316755 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size    50863, 2316755 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size   101727, 2316755 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns11537.oracleGeneral.zst FIFO cache size   203455, 2316755 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size      254, 2316755 req, miss ratio 0.5674, byte miss ratio 0.5674
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size      762, 2316755 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size     2543, 2316755 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size     7629, 2316755 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size    25431, 2316755 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size    50863, 2316755 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size   101727, 2316755 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns11537.oracleGeneral.zst S3FIFO-d-1 cache size   203455, 2316755 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size      254, 2316755 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size      762, 2316755 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size     2543, 2316755 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size     7629, 2316755 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size    25431, 2316755 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size    50863, 2316755 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size   101727, 2316755 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns11537.oracleGeneral.zst LRB cache size   203455, 2316755 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns11537.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      254, 2316755 req, miss ratio 0.6296, byte miss ratio 0.6296
