result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size      229, 2066653 req, miss ratio 0.6494, byte miss ratio 0.6494
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size      689, 2066653 req, miss ratio 0.5876, byte miss ratio 0.5876
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size     2298, 2066653 req, miss ratio 0.5505, byte miss ratio 0.5505
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size     6894, 2066653 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size    22981, 2066653 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size    45963, 2066653 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size    91927, 2066653 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns25415.oracleGeneral.zst Clock cache size   183855, 2066653 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size      229, 2066653 req, miss ratio 0.6640, byte miss ratio 0.6640
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size      689, 2066653 req, miss ratio 0.6086, byte miss ratio 0.6086
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size     2298, 2066653 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size     6894, 2066653 req, miss ratio 0.5357, byte miss ratio 0.5357
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size    22981, 2066653 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size    45963, 2066653 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size    91927, 2066653 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns25415.oracleGeneral.zst FIFO cache size   183855, 2066653 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size      229, 2066653 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size      689, 2066653 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size     2298, 2066653 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size     6894, 2066653 req, miss ratio 0.5101, byte miss ratio 0.5101
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size    22981, 2066653 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size    45963, 2066653 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size    91927, 2066653 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-1 cache size   183855, 2066653 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size      229, 2066653 req, miss ratio 0.6471, byte miss ratio 0.6471
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size      689, 2066653 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size     2298, 2066653 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size     6894, 2066653 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size    22981, 2066653 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size    45963, 2066653 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size    91927, 2066653 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns25415.oracleGeneral.zst clock2 cache size   183855, 2066653 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size      229, 2066653 req, miss ratio 0.6210, byte miss ratio 0.6210
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size      689, 2066653 req, miss ratio 0.5706, byte miss ratio 0.5706
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size     2298, 2066653 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size     6894, 2066653 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size    22981, 2066653 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size    45963, 2066653 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size    91927, 2066653 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns25415.oracleGeneral.zst ARC cache size   183855, 2066653 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size      229, 2066653 req, miss ratio 0.6497, byte miss ratio 0.6497
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size      689, 2066653 req, miss ratio 0.5894, byte miss ratio 0.5894
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size     2298, 2066653 req, miss ratio 0.5517, byte miss ratio 0.5517
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size     6894, 2066653 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size    22981, 2066653 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size    45963, 2066653 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size    91927, 2066653 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns25415.oracleGeneral.zst LRU cache size   183855, 2066653 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size      229, 2066653 req, miss ratio 0.6391, byte miss ratio 0.6391
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size      689, 2066653 req, miss ratio 0.5854, byte miss ratio 0.5854
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size     2298, 2066653 req, miss ratio 0.5510, byte miss ratio 0.5510
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size     6894, 2066653 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size    22981, 2066653 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size    45963, 2066653 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size    91927, 2066653 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns25415.oracleGeneral.zst LHD cache size   183855, 2066653 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size      229, 2066653 req, miss ratio 0.6336, byte miss ratio 0.6336
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size      689, 2066653 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size     2298, 2066653 req, miss ratio 0.5659, byte miss ratio 0.5659
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size     6894, 2066653 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size    22981, 2066653 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size    45963, 2066653 req, miss ratio 0.3115, byte miss ratio 0.3115
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size    91927, 2066653 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns25415.oracleGeneral.zst LIRS cache size   183855, 2066653 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size      229, 2066653 req, miss ratio 0.6491, byte miss ratio 0.6491
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size      689, 2066653 req, miss ratio 0.5857, byte miss ratio 0.5857
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size     2298, 2066653 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size     6894, 2066653 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size    22981, 2066653 req, miss ratio 0.3729, byte miss ratio 0.3729
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size    45963, 2066653 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size    91927, 2066653 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns25415.oracleGeneral.zst LeCaR cache size   183855, 2066653 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size      229, 2066653 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size      689, 2066653 req, miss ratio 0.5689, byte miss ratio 0.5689
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size     2298, 2066653 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size     6894, 2066653 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size    22981, 2066653 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size    45963, 2066653 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size    91927, 2066653 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns25415.oracleGeneral.zst Cacheus cache size   183855, 2066653 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size      229, 2066653 req, miss ratio 0.6223, byte miss ratio 0.6223
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size      689, 2066653 req, miss ratio 0.5689, byte miss ratio 0.5689
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size     2298, 2066653 req, miss ratio 0.5468, byte miss ratio 0.5468
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size     6894, 2066653 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size    22981, 2066653 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size    45963, 2066653 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size    91927, 2066653 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns25415.oracleGeneral.zst S3FIFO-d-1 cache size   183855, 2066653 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size      229, 2066653 req, miss ratio 0.6368, byte miss ratio 0.6368
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size      689, 2066653 req, miss ratio 0.5979, byte miss ratio 0.5979
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size     2298, 2066653 req, miss ratio 0.5559, byte miss ratio 0.5559
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size     6894, 2066653 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size    22981, 2066653 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size    45963, 2066653 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size    91927, 2066653 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns25415.oracleGeneral.zst LRB cache size   183855, 2066653 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size      229, 2066653 req, miss ratio 0.6258, byte miss ratio 0.6258
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size      689, 2066653 req, miss ratio 0.5928, byte miss ratio 0.5928
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2298, 2066653 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6894, 2066653 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size    22981, 2066653 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size    45963, 2066653 req, miss ratio 0.2669, byte miss ratio 0.2669
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size    91927, 2066653 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns25415.oracleGeneral.zst S4LRU(25:25:25:25) cache size   183855, 2066653 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size      229, 2066653 req, miss ratio 0.6171, byte miss ratio 0.6171
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size      689, 2066653 req, miss ratio 0.5672, byte miss ratio 0.5672
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size     2298, 2066653 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size     6894, 2066653 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size    22981, 2066653 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size    45963, 2066653 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size    91927, 2066653 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns25415.oracleGeneral.zst TwoQ cache size   183855, 2066653 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size      229, 2066653 req, miss ratio 0.6476, byte miss ratio 0.6476
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size      689, 2066653 req, miss ratio 0.5903, byte miss ratio 0.5903
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size     2298, 2066653 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size     6894, 2066653 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size    22981, 2066653 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size    45963, 2066653 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size    91927, 2066653 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns25415.oracleGeneral.zst B-LRU cache size   183855, 2066653 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      229, 2066653 req, miss ratio 0.6440, byte miss ratio 0.6440
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      689, 2066653 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2298, 2066653 req, miss ratio 0.5531, byte miss ratio 0.5531
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6894, 2066653 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    22981, 2066653 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    45963, 2066653 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns25415.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    91927, 2066653 req, miss ratio 0.1920, byte miss ratio 0.1920
