result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size      190, 4671962 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size      572, 4671962 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size     1906, 4671962 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size     5720, 4671962 req, miss ratio 0.2000, byte miss ratio 0.2000
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size    19067, 4671962 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size    38134, 4671962 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size    76268, 4671962 req, miss ratio 0.0769, byte miss ratio 0.0769
result/tencentBlock.ns5911.oracleGeneral.zst LeCaR cache size   152536, 4671962 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size      190, 4671962 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size      572, 4671962 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size     1906, 4671962 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size     5720, 4671962 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size    19067, 4671962 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size    38134, 4671962 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size    76268, 4671962 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns5911.oracleGeneral.zst LIRS cache size   152536, 4671962 req, miss ratio 0.0418, byte miss ratio 0.0418
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size      190, 4671962 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size      572, 4671962 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size     1906, 4671962 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size     5720, 4671962 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size    19067, 4671962 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size    38134, 4671962 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size    76268, 4671962 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns5911.oracleGeneral.zst FIFO cache size   152536, 4671962 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size      190, 4671962 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size      572, 4671962 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size     1906, 4671962 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size     5720, 4671962 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size    19067, 4671962 req, miss ratio 0.1662, byte miss ratio 0.1662
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size    38134, 4671962 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size    76268, 4671962 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns5911.oracleGeneral.zst clock2 cache size   152536, 4671962 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size      190, 4671962 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size      572, 4671962 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size     1906, 4671962 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size     5720, 4671962 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size    19067, 4671962 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns5911.oracleGeneral.zst LHD cache size    38134, 4671962 req, miss ratio 0.1219, byte miss ratio 0.1219
