result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size      372, 11901413 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size     1117, 11901413 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size     3724, 11901413 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size    11174, 11901413 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size    37249, 11901413 req, miss ratio 0.0657, byte miss ratio 0.0657
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size    74498, 11901413 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size   148996, 11901413 req, miss ratio 0.0344, byte miss ratio 0.0344
result/tencentBlock.ns16032.oracleGeneral.zst LHD cache size   297993, 11901413 req, miss ratio 0.0316, byte miss ratio 0.0316
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size      372, 11901413 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size     1117, 11901413 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size     3724, 11901413 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size    11174, 11901413 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size    37249, 11901413 req, miss ratio 0.0719, byte miss ratio 0.0719
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size    74498, 11901413 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size   148996, 11901413 req, miss ratio 0.0359, byte miss ratio 0.0359
result/tencentBlock.ns16032.oracleGeneral.zst ARC cache size   297993, 11901413 req, miss ratio 0.0317, byte miss ratio 0.0317
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size      372, 11901413 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size     1117, 11901413 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size     3724, 11901413 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size    11174, 11901413 req, miss ratio 0.0887, byte miss ratio 0.0887
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size    37249, 11901413 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns16032.oracleGeneral.zst LIRS cache size    74498, 11901413 req, miss ratio 0.0566, byte miss ratio 0.0566
